"","ldf_num","exposureRate","realLabel","targetObjectName","performance"
"1083",143,1,"wug","2056-600.jpg",FALSE
"1084",143,1,"kiv","2002-600.jpg",TRUE
"1085",143,2,"dax","2006-600.jpg",TRUE
"1086",143,4,"gazzer","2009-600.jpg",TRUE
"1087",143,4,"kreeb","2007-600.jpg",TRUE
"1088",143,2,"manu","2023-600.jpg",TRUE
"1089",143,1,"blicket","2005-600.jpg",FALSE
"1090",145,1,"manu","2025-600.jpg",TRUE
"1091",145,1,"kreeb","2007-600.jpg",FALSE
"1092",145,4,"blicket","2005-600.jpg",TRUE
"1093",145,1,"dax","2056-600.jpg",FALSE
"1094",145,2,"gazzer","2006-600.jpg",TRUE
"1095",145,4,"fep","2023-600.jpg",TRUE
"1096",145,2,"toma","2009-600.jpg",TRUE
"1097",145,2,"wug","2001-600.jpg",TRUE
"1098",145,4,"kiv","2002-600.jpg",TRUE
"1099",146,1,"toma","2056-600.jpg",FALSE
"1100",146,2,"kiv","2002-600.jpg",TRUE
"1101",146,4,"manu","2006-600.jpg",TRUE
"1102",146,2,"wug","2001-600.jpg",FALSE
"1103",146,2,"gazzer","2005-600.jpg",TRUE
"1104",146,4,"blicket","2025-600.jpg",TRUE
"1105",146,1,"kreeb","2023-600.jpg",FALSE
"1106",146,1,"fep","2009-600.jpg",FALSE
"1107",146,4,"dax","2007-600.jpg",TRUE
"1108",147,2,"manu","2023-600.jpg",TRUE
"1109",147,2,"fep","2001-600.jpg",TRUE
"1110",147,1,"wug","2002-600.jpg",TRUE
"1111",147,1,"toma","2006-600.jpg",TRUE
"1112",147,1,"kreeb","2025-600.jpg",TRUE
"1113",147,4,"dax","2007-600.jpg",TRUE
"1114",147,4,"kiv","2009-600.jpg",TRUE
"1115",147,2,"blicket","2056-600.jpg",TRUE
"1116",147,4,"gazzer","2005-600.jpg",TRUE
"1117",148,2,"kreeb","2009-600.jpg",TRUE
"1118",148,4,"fep","2025-600.jpg",TRUE
"1119",148,1,"wug","2056-600.jpg",FALSE
"1120",148,1,"toma","2005-600.jpg",TRUE
"1121",148,2,"manu","2023-600.jpg",TRUE
"1122",148,2,"gazzer","2006-600.jpg",TRUE
"1123",148,4,"kiv","2002-600.jpg",TRUE
"1124",148,4,"dax","2007-600.jpg",TRUE
"1125",148,1,"blicket","2001-600.jpg",FALSE
"1126",150,2,"blicket","2025-600.jpg",FALSE
"1127",150,4,"fep","2005-600.jpg",TRUE
"1128",150,1,"wug","2023-600.jpg",FALSE
"1129",150,4,"kreeb","2056-600.jpg",TRUE
"1130",150,4,"dax","2002-600.jpg",TRUE
"1131",150,1,"gazzer","2007-600.jpg",FALSE
"1132",150,2,"toma","2001-600.jpg",FALSE
"1133",150,1,"manu","2009-600.jpg",FALSE
"1134",150,2,"kiv","2006-600.jpg",FALSE
"1135",152,1,"manu","2025-600.jpg",FALSE
"1136",152,1,"kreeb","2006-600.jpg",FALSE
"1137",152,1,"wug","2001-600.jpg",FALSE
"1138",152,4,"fep","2002-600.jpg",TRUE
"1139",152,2,"kiv","2005-600.jpg",FALSE
"1140",152,4,"toma","2023-600.jpg",TRUE
"1141",152,2,"gazzer","2056-600.jpg",FALSE
"1142",152,4,"blicket","2009-600.jpg",TRUE
"1143",152,2,"dax","2007-600.jpg",TRUE
"1144",153,1,"toma","2005-600.jpg",FALSE
"1145",153,2,"wug","2009-600.jpg",FALSE
"1146",153,1,"manu","2006-600.jpg",FALSE
"1147",153,2,"fep","2002-600.jpg",FALSE
"1148",153,4,"dax","2007-600.jpg",TRUE
"1149",153,1,"gazzer","2025-600.jpg",FALSE
"1150",153,4,"blicket","2001-600.jpg",TRUE
"1151",153,4,"kreeb","2023-600.jpg",TRUE
"1152",153,2,"kiv","2056-600.jpg",FALSE
"1153",154,1,"manu","2002-600.jpg",TRUE
"1154",154,2,"dax","2006-600.jpg",TRUE
"1155",154,4,"kreeb","2001-600.jpg",TRUE
"1156",154,4,"wug","2056-600.jpg",TRUE
"1157",154,2,"gazzer","2025-600.jpg",FALSE
"1158",154,4,"fep","2007-600.jpg",TRUE
"1159",154,1,"kiv","2009-600.jpg",TRUE
"1160",154,1,"blicket","2023-600.jpg",TRUE
"1161",154,2,"toma","2005-600.jpg",TRUE
"1162",155,1,"kiv","2023-600.jpg",TRUE
"1163",155,2,"manu","2007-600.jpg",TRUE
"1164",155,1,"dax","2025-600.jpg",FALSE
"1165",155,2,"wug","2006-600.jpg",TRUE
"1166",155,4,"kreeb","2056-600.jpg",TRUE
"1167",155,2,"fep","2009-600.jpg",TRUE
"1168",155,4,"blicket","2002-600.jpg",TRUE
"1169",155,4,"toma","2001-600.jpg",TRUE
"1170",155,1,"gazzer","2005-600.jpg",TRUE
"1171",156,1,"kreeb","2025-600.jpg",FALSE
"1172",156,2,"dax","2002-600.jpg",TRUE
"1173",156,4,"wug","2023-600.jpg",TRUE
"1174",156,4,"blicket","2005-600.jpg",FALSE
"1175",156,2,"fep","2056-600.jpg",FALSE
"1176",156,4,"toma","2007-600.jpg",TRUE
"1177",156,1,"manu","2001-600.jpg",FALSE
"1178",156,1,"kiv","2006-600.jpg",FALSE
"1179",156,2,"gazzer","2009-600.jpg",TRUE
"1180",158,1,"wug","2005-600.jpg",FALSE
"1181",158,4,"fep","2056-600.jpg",TRUE
"1182",158,1,"blicket","2007-600.jpg",FALSE
"1183",158,2,"kreeb","2001-600.jpg",FALSE
"1184",158,4,"dax","2025-600.jpg",TRUE
"1185",158,1,"kiv","2002-600.jpg",FALSE
"1186",158,2,"toma","2009-600.jpg",TRUE
"1187",158,4,"manu","2006-600.jpg",TRUE
"1188",158,2,"gazzer","2023-600.jpg",FALSE
"1189",159,2,"kreeb","2056-600.jpg",TRUE
"1190",159,2,"blicket","2002-600.jpg",TRUE
"1191",159,4,"toma","2009-600.jpg",TRUE
"1192",159,1,"fep","2025-600.jpg",TRUE
"1193",159,1,"dax","2001-600.jpg",TRUE
"1194",159,4,"gazzer","2006-600.jpg",TRUE
"1195",159,2,"wug","2007-600.jpg",TRUE
"1196",159,1,"manu","2005-600.jpg",TRUE
"1197",159,4,"kiv","2023-600.jpg",TRUE
"1198",160,2,"toma","2006-600.jpg",TRUE
"1199",160,2,"manu","2025-600.jpg",TRUE
"1200",160,1,"dax","2001-600.jpg",TRUE
"1201",160,4,"gazzer","2005-600.jpg",TRUE
"1202",160,4,"kiv","2023-600.jpg",TRUE
"1203",160,2,"blicket","2009-600.jpg",FALSE
"1204",160,1,"kreeb","2056-600.jpg",FALSE
"1205",160,1,"wug","2002-600.jpg",TRUE
"1206",160,4,"fep","2007-600.jpg",TRUE
"1207",161,4,"manu","2002-600.jpg",TRUE
"1208",161,4,"toma","2007-600.jpg",TRUE
"1209",161,1,"gazzer","2001-600.jpg",TRUE
"1210",161,2,"blicket","2025-600.jpg",TRUE
"1211",161,2,"fep","2056-600.jpg",TRUE
"1212",161,4,"kiv","2006-600.jpg",TRUE
"1213",161,1,"dax","2009-600.jpg",TRUE
"1214",161,1,"wug","2005-600.jpg",TRUE
"1215",161,2,"kreeb","2023-600.jpg",TRUE
"1216",162,2,"manu","2056-600.jpg",TRUE
"1217",162,4,"kiv","2007-600.jpg",TRUE
"1218",162,4,"blicket","2009-600.jpg",TRUE
"1219",162,4,"toma","2023-600.jpg",TRUE
"1220",162,1,"kreeb","2001-600.jpg",FALSE
"1221",162,2,"gazzer","2005-600.jpg",TRUE
"1222",162,1,"wug","2025-600.jpg",FALSE
"1223",162,1,"dax","2002-600.jpg",FALSE
"1224",162,2,"fep","2006-600.jpg",TRUE
"1225",163,2,"dax","2005-600.jpg",TRUE
"1226",163,2,"blicket","2002-600.jpg",TRUE
"1227",163,1,"fep","2023-600.jpg",TRUE
"1228",163,1,"manu","2006-600.jpg",TRUE
"1229",163,2,"kreeb","2001-600.jpg",TRUE
"1230",163,4,"gazzer","2007-600.jpg",TRUE
"1231",163,4,"wug","2025-600.jpg",TRUE
"1232",163,4,"kiv","2056-600.jpg",TRUE
"1233",163,1,"toma","2009-600.jpg",TRUE
"1234",164,2,"blicket","2025-600.jpg",TRUE
"1235",164,4,"kiv","2007-600.jpg",FALSE
"1236",164,4,"kreeb","2009-600.jpg",FALSE
"1237",164,4,"toma","2002-600.jpg",TRUE
"1238",164,2,"dax","2001-600.jpg",FALSE
"1239",164,1,"gazzer","2006-600.jpg",FALSE
"1240",164,1,"wug","2023-600.jpg",FALSE
"1241",164,2,"manu","2005-600.jpg",TRUE
"1242",164,1,"fep","2056-600.jpg",FALSE
"1243",165,1,"toma","2009-600.jpg",FALSE
"1244",165,2,"gazzer","2007-600.jpg",FALSE
"1245",165,1,"kreeb","2005-600.jpg",TRUE
"1246",165,2,"dax","2001-600.jpg",TRUE
"1247",165,4,"kiv","2056-600.jpg",TRUE
"1248",165,4,"manu","2025-600.jpg",TRUE
"1249",165,2,"fep","2002-600.jpg",FALSE
"1250",165,1,"blicket","2023-600.jpg",FALSE
"1251",165,4,"wug","2006-600.jpg",TRUE
"1252",166,1,"kreeb","2056-600.jpg",FALSE
"1253",166,1,"kiv","2009-600.jpg",TRUE
"1254",166,1,"manu","2023-600.jpg",TRUE
"1255",166,4,"gazzer","2006-600.jpg",TRUE
"1256",166,2,"wug","2025-600.jpg",TRUE
"1257",166,4,"dax","2001-600.jpg",TRUE
"1258",166,4,"blicket","2005-600.jpg",TRUE
"1259",166,2,"fep","2002-600.jpg",FALSE
"1260",166,2,"toma","2007-600.jpg",TRUE
"1261",167,4,"fep","2002-600.jpg",TRUE
"1262",167,1,"kreeb","2025-600.jpg",FALSE
"1263",167,2,"dax","2056-600.jpg",TRUE
"1264",167,4,"gazzer","2006-600.jpg",TRUE
"1265",167,2,"toma","2001-600.jpg",TRUE
"1266",167,1,"blicket","2009-600.jpg",FALSE
"1267",167,1,"kiv","2005-600.jpg",FALSE
"1268",167,2,"manu","2007-600.jpg",TRUE
"1269",167,4,"wug","2023-600.jpg",FALSE
"1270",169,4,"dax","2002-600.jpg",TRUE
"1271",169,4,"toma","2025-600.jpg",TRUE
"1272",169,1,"gazzer","2001-600.jpg",TRUE
"1273",169,1,"kreeb","2009-600.jpg",TRUE
"1274",169,1,"wug","2007-600.jpg",TRUE
"1275",169,4,"kiv","2056-600.jpg",TRUE
"1276",169,2,"manu","2005-600.jpg",TRUE
"1277",169,2,"fep","2023-600.jpg",TRUE
"1278",169,2,"blicket","2006-600.jpg",TRUE
"1279",170,4,"fep","2009-600.jpg",TRUE
"1280",170,4,"toma","2056-600.jpg",TRUE
"1281",170,2,"dax","2002-600.jpg",FALSE
"1282",170,2,"kiv","2001-600.jpg",TRUE
"1283",170,1,"wug","2023-600.jpg",FALSE
"1284",170,4,"manu","2006-600.jpg",TRUE
"1285",170,2,"gazzer","2025-600.jpg",FALSE
"1286",170,1,"blicket","2005-600.jpg",FALSE
"1287",170,1,"kreeb","2007-600.jpg",FALSE
"1288",173,4,"fep","2001-600.jpg",TRUE
"1289",173,2,"kreeb","2025-600.jpg",TRUE
"1290",173,4,"manu","2023-600.jpg",TRUE
"1291",173,4,"gazzer","2056-600.jpg",TRUE
"1292",173,2,"blicket","2002-600.jpg",TRUE
"1293",173,1,"kiv","2009-600.jpg",TRUE
"1294",173,2,"toma","2006-600.jpg",TRUE
"1295",173,1,"dax","2005-600.jpg",TRUE
"1296",173,1,"wug","2007-600.jpg",TRUE
"1297",174,1,"kiv","2007-600.jpg",TRUE
"1298",174,4,"manu","2001-600.jpg",TRUE
"1299",174,4,"fep","2006-600.jpg",TRUE
"1300",174,2,"kreeb","2056-600.jpg",TRUE
"1301",174,1,"gazzer","2025-600.jpg",TRUE
"1302",174,4,"dax","2005-600.jpg",TRUE
"1303",174,2,"blicket","2023-600.jpg",TRUE
"1304",174,1,"toma","2002-600.jpg",TRUE
"1305",174,2,"wug","2009-600.jpg",FALSE
"1306",175,4,"toma","2007-600.jpg",TRUE
"1307",175,4,"gazzer","2002-600.jpg",TRUE
"1308",175,2,"wug","2005-600.jpg",TRUE
"1309",175,1,"dax","2056-600.jpg",TRUE
"1310",175,2,"blicket","2006-600.jpg",TRUE
"1311",175,1,"manu","2025-600.jpg",TRUE
"1312",175,1,"kiv","2023-600.jpg",FALSE
"1313",175,2,"kreeb","2001-600.jpg",TRUE
"1314",175,4,"fep","2009-600.jpg",TRUE
"1315",176,1,"toma","2009-600.jpg",TRUE
"1316",176,2,"kreeb","2056-600.jpg",TRUE
"1317",176,4,"kiv","2001-600.jpg",TRUE
"1318",176,4,"wug","2025-600.jpg",TRUE
"1319",176,1,"manu","2023-600.jpg",TRUE
"1320",176,2,"blicket","2007-600.jpg",TRUE
"1321",176,2,"fep","2005-600.jpg",TRUE
"1322",176,1,"dax","2006-600.jpg",TRUE
"1323",176,4,"gazzer","2002-600.jpg",TRUE
"1324",178,1,"kiv","2002-600.jpg",FALSE
"1325",178,2,"gazzer","2005-600.jpg",TRUE
"1326",178,4,"manu","2056-600.jpg",FALSE
"1327",178,1,"kreeb","2025-600.jpg",FALSE
"1328",178,2,"dax","2007-600.jpg",TRUE
"1329",178,4,"toma","2009-600.jpg",TRUE
"1330",178,1,"wug","2006-600.jpg",FALSE
"1331",178,4,"fep","2001-600.jpg",TRUE
"1332",178,2,"blicket","2023-600.jpg",TRUE
"1333",179,1,"manu","2001-600.jpg",TRUE
"1334",179,4,"blicket","2002-600.jpg",TRUE
"1335",179,2,"wug","2009-600.jpg",TRUE
"1336",179,1,"toma","2023-600.jpg",TRUE
"1337",179,1,"fep","2056-600.jpg",TRUE
"1338",179,2,"gazzer","2005-600.jpg",TRUE
"1339",179,4,"kreeb","2007-600.jpg",TRUE
"1340",179,2,"dax","2025-600.jpg",TRUE
"1341",179,4,"kiv","2006-600.jpg",TRUE
"1342",180,2,"fep","2009-600.jpg",FALSE
"1343",180,2,"wug","2007-600.jpg",TRUE
"1344",180,1,"kiv","2002-600.jpg",FALSE
"1345",180,4,"toma","2056-600.jpg",TRUE
"1346",180,4,"kreeb","2025-600.jpg",FALSE
"1347",180,1,"blicket","2023-600.jpg",FALSE
"1348",180,2,"dax","2005-600.jpg",FALSE
"1349",180,4,"gazzer","2006-600.jpg",FALSE
"1350",180,1,"manu","2001-600.jpg",FALSE
"1351",181,2,"kreeb","2001-600.jpg",TRUE
"1352",181,1,"dax","2025-600.jpg",FALSE
"1353",181,2,"toma","2056-600.jpg",TRUE
"1354",181,1,"wug","2009-600.jpg",TRUE
"1355",181,4,"gazzer","2005-600.jpg",TRUE
"1356",181,1,"blicket","2007-600.jpg",TRUE
"1357",181,2,"manu","2006-600.jpg",TRUE
"1358",181,4,"fep","2023-600.jpg",TRUE
"1359",181,4,"kiv","2002-600.jpg",TRUE
"1360",182,2,"wug","2025-600.jpg",TRUE
"1361",182,1,"kreeb","2023-600.jpg",TRUE
"1362",182,4,"kiv","2005-600.jpg",TRUE
"1363",182,2,"dax","2056-600.jpg",TRUE
"1364",182,2,"gazzer","2002-600.jpg",TRUE
"1365",182,4,"manu","2007-600.jpg",TRUE
"1366",182,1,"fep","2001-600.jpg",TRUE
"1367",182,1,"toma","2006-600.jpg",TRUE
"1368",182,4,"blicket","2009-600.jpg",TRUE
"1369",183,2,"gazzer","2023-600.jpg",TRUE
"1370",183,4,"dax","2001-600.jpg",TRUE
"1371",183,4,"blicket","2009-600.jpg",TRUE
"1372",183,4,"manu","2007-600.jpg",TRUE
"1373",183,2,"fep","2025-600.jpg",TRUE
"1374",183,1,"toma","2005-600.jpg",FALSE
"1375",183,1,"wug","2002-600.jpg",FALSE
"1376",183,1,"kreeb","2006-600.jpg",TRUE
"1377",183,2,"kiv","2056-600.jpg",TRUE
"1378",184,4,"gazzer","2009-600.jpg",TRUE
"1379",184,4,"wug","2056-600.jpg",TRUE
"1380",184,1,"kreeb","2001-600.jpg",TRUE
"1381",184,2,"blicket","2007-600.jpg",FALSE
"1382",184,4,"kiv","2006-600.jpg",TRUE
"1383",184,1,"manu","2025-600.jpg",TRUE
"1384",184,2,"dax","2002-600.jpg",FALSE
"1385",184,1,"fep","2005-600.jpg",TRUE
"1386",184,2,"toma","2023-600.jpg",TRUE
"1387",185,2,"blicket","2005-600.jpg",TRUE
"1388",185,4,"dax","2009-600.jpg",TRUE
"1389",185,1,"kreeb","2023-600.jpg",TRUE
"1390",185,4,"manu","2007-600.jpg",TRUE
"1391",185,1,"gazzer","2025-600.jpg",FALSE
"1392",185,1,"wug","2056-600.jpg",TRUE
"1393",185,4,"toma","2001-600.jpg",TRUE
"1394",185,2,"fep","2002-600.jpg",FALSE
"1395",185,2,"kiv","2006-600.jpg",TRUE
"1396",186,2,"toma","2006-600.jpg",TRUE
"1397",186,4,"dax","2056-600.jpg",TRUE
"1398",186,2,"gazzer","2009-600.jpg",TRUE
"1399",186,4,"blicket","2025-600.jpg",TRUE
"1400",186,1,"kreeb","2007-600.jpg",TRUE
"1401",186,2,"wug","2001-600.jpg",TRUE
"1402",186,1,"kiv","2002-600.jpg",TRUE
"1403",186,4,"manu","2023-600.jpg",TRUE
"1404",186,1,"fep","2005-600.jpg",TRUE
"1405",188,2,"kiv","2006-600.jpg",TRUE
"1406",188,4,"dax","2005-600.jpg",TRUE
"1407",188,4,"wug","2009-600.jpg",TRUE
"1408",188,1,"kreeb","2007-600.jpg",TRUE
"1409",188,2,"gazzer","2002-600.jpg",TRUE
"1410",188,4,"manu","2056-600.jpg",TRUE
"1411",188,2,"toma","2001-600.jpg",FALSE
"1412",188,1,"blicket","2025-600.jpg",FALSE
"1413",188,1,"fep","2023-600.jpg",FALSE
"1414",189,1,"manu","2056-600.jpg",FALSE
"1415",189,1,"kiv","2023-600.jpg",TRUE
"1416",189,4,"blicket","2006-600.jpg",TRUE
"1417",189,4,"gazzer","2002-600.jpg",TRUE
"1418",189,2,"fep","2009-600.jpg",TRUE
"1419",189,1,"kreeb","2025-600.jpg",FALSE
"1420",189,2,"toma","2001-600.jpg",TRUE
"1421",189,4,"wug","2007-600.jpg",TRUE
"1422",189,2,"dax","2005-600.jpg",TRUE
"1423",190,1,"fep","2006-600.jpg",TRUE
"1424",190,2,"gazzer","2009-600.jpg",TRUE
"1425",190,4,"blicket","2025-600.jpg",TRUE
"1426",190,1,"kiv","2002-600.jpg",FALSE
"1427",190,2,"dax","2007-600.jpg",TRUE
"1428",190,2,"manu","2023-600.jpg",TRUE
"1429",190,4,"wug","2056-600.jpg",TRUE
"1430",190,4,"toma","2005-600.jpg",TRUE
"1431",190,1,"kreeb","2001-600.jpg",FALSE
"1432",191,4,"wug","2007-600.jpg",TRUE
"1433",191,1,"manu","2001-600.jpg",FALSE
"1434",191,2,"toma","2006-600.jpg",TRUE
"1435",191,1,"fep","2005-600.jpg",FALSE
"1436",191,4,"kiv","2009-600.jpg",TRUE
"1437",191,2,"kreeb","2025-600.jpg",FALSE
"1438",191,1,"gazzer","2023-600.jpg",TRUE
"1439",191,2,"blicket","2002-600.jpg",TRUE
"1440",191,4,"dax","2056-600.jpg",TRUE
"1441",192,4,"fep","2009-600.jpg",TRUE
"1442",192,4,"toma","2001-600.jpg",TRUE
"1443",192,1,"manu","2023-600.jpg",FALSE
"1444",192,2,"dax","2007-600.jpg",TRUE
"1445",192,1,"gazzer","2025-600.jpg",FALSE
"1446",192,4,"wug","2002-600.jpg",TRUE
"1447",192,1,"blicket","2056-600.jpg",FALSE
"1448",192,2,"kiv","2006-600.jpg",FALSE
"1449",192,2,"kreeb","2005-600.jpg",TRUE
"1450",193,4,"blicket","2009-600.jpg",TRUE
"1451",193,2,"gazzer","2025-600.jpg",TRUE
"1452",193,2,"dax","2002-600.jpg",TRUE
"1453",193,1,"kiv","2005-600.jpg",TRUE
"1454",193,4,"manu","2023-600.jpg",TRUE
"1455",193,2,"toma","2001-600.jpg",TRUE
"1456",193,4,"wug","2007-600.jpg",TRUE
"1457",193,1,"kreeb","2006-600.jpg",TRUE
"1458",193,1,"fep","2056-600.jpg",TRUE
"1459",194,4,"gazzer","2056-600.jpg",TRUE
"1460",194,1,"manu","2009-600.jpg",TRUE
"1461",194,1,"fep","2005-600.jpg",TRUE
"1462",194,4,"dax","2007-600.jpg",FALSE
"1463",194,4,"toma","2025-600.jpg",TRUE
"1464",194,2,"kreeb","2002-600.jpg",TRUE
"1465",194,2,"kiv","2023-600.jpg",FALSE
"1466",194,2,"blicket","2006-600.jpg",TRUE
"1467",194,1,"wug","2001-600.jpg",TRUE
"1468",195,2,"toma","2002-600.jpg",TRUE
"1469",195,4,"wug","2023-600.jpg",TRUE
"1470",195,1,"fep","2025-600.jpg",TRUE
"1471",195,2,"kiv","2005-600.jpg",TRUE
"1472",195,1,"kreeb","2056-600.jpg",TRUE
"1473",195,1,"manu","2007-600.jpg",TRUE
"1474",195,2,"blicket","2009-600.jpg",TRUE
"1475",195,4,"dax","2001-600.jpg",TRUE
"1476",195,4,"gazzer","2006-600.jpg",TRUE
"1477",196,2,"dax","2025-600.jpg",TRUE
"1478",196,4,"kreeb","2005-600.jpg",TRUE
"1479",196,2,"gazzer","2007-600.jpg",TRUE
"1480",196,1,"toma","2056-600.jpg",FALSE
"1481",196,2,"wug","2001-600.jpg",TRUE
"1482",196,1,"manu","2009-600.jpg",TRUE
"1483",196,1,"blicket","2023-600.jpg",FALSE
"1484",196,4,"kiv","2006-600.jpg",TRUE
"1485",196,4,"fep","2002-600.jpg",TRUE
"1486",197,2,"dax","2023-600.jpg",TRUE
"1487",197,2,"kiv","2005-600.jpg",TRUE
"1488",197,1,"gazzer","2002-600.jpg",TRUE
"1489",197,4,"wug","2056-600.jpg",TRUE
"1490",197,1,"kreeb","2007-600.jpg",FALSE
"1491",197,4,"blicket","2006-600.jpg",TRUE
"1492",197,4,"toma","2001-600.jpg",TRUE
"1493",197,2,"manu","2025-600.jpg",TRUE
"1494",197,1,"fep","2009-600.jpg",FALSE
"1495",198,1,"kreeb","2009-600.jpg",TRUE
"1496",198,2,"kiv","2002-600.jpg",TRUE
"1497",198,1,"dax","2001-600.jpg",TRUE
"1498",198,4,"fep","2005-600.jpg",TRUE
"1499",198,2,"wug","2007-600.jpg",TRUE
"1500",198,4,"gazzer","2006-600.jpg",TRUE
"1501",198,2,"blicket","2025-600.jpg",TRUE
"1502",198,4,"toma","2056-600.jpg",TRUE
"1503",198,1,"manu","2023-600.jpg",TRUE
"1504",199,4,"gazzer","2023-600.jpg",TRUE
"1505",199,1,"kreeb","2007-600.jpg",FALSE
"1506",199,2,"toma","2001-600.jpg",TRUE
"1507",199,4,"dax","2005-600.jpg",TRUE
"1508",199,1,"kiv","2009-600.jpg",FALSE
"1509",199,4,"manu","2002-600.jpg",TRUE
"1510",199,1,"blicket","2025-600.jpg",FALSE
"1511",199,2,"fep","2006-600.jpg",FALSE
"1512",199,2,"wug","2056-600.jpg",FALSE
"1513",200,4,"fep","2005-600.jpg",TRUE
"1514",200,4,"blicket","2009-600.jpg",FALSE
"1515",200,1,"kiv","2001-600.jpg",TRUE
"1516",200,1,"manu","2006-600.jpg",TRUE
"1517",200,4,"gazzer","2056-600.jpg",TRUE
"1518",200,2,"dax","2007-600.jpg",TRUE
"1519",200,2,"wug","2002-600.jpg",TRUE
"1520",200,1,"toma","2023-600.jpg",FALSE
"1521",200,2,"kreeb","2025-600.jpg",TRUE
"1522",201,4,"wug","2001-600.jpg",TRUE
"1523",201,2,"gazzer","2007-600.jpg",TRUE
"1524",201,1,"kiv","2006-600.jpg",TRUE
"1525",201,1,"blicket","2025-600.jpg",TRUE
"1526",201,1,"fep","2023-600.jpg",TRUE
"1527",201,4,"dax","2056-600.jpg",TRUE
"1528",201,2,"toma","2005-600.jpg",TRUE
"1529",201,2,"manu","2009-600.jpg",TRUE
"1530",201,4,"kreeb","2002-600.jpg",TRUE
"1531",202,2,"toma","2007-600.jpg",FALSE
"1532",202,1,"manu","2005-600.jpg",FALSE
"1533",202,4,"wug","2009-600.jpg",TRUE
"1534",202,4,"gazzer","2056-600.jpg",TRUE
"1535",202,2,"kreeb","2025-600.jpg",FALSE
"1536",202,2,"fep","2006-600.jpg",FALSE
"1537",202,1,"blicket","2002-600.jpg",FALSE
"1538",202,1,"dax","2023-600.jpg",FALSE
"1539",202,4,"kiv","2001-600.jpg",TRUE
"1540",203,1,"wug","2001-600.jpg",FALSE
"1541",203,4,"blicket","2056-600.jpg",TRUE
"1542",203,2,"fep","2009-600.jpg",TRUE
"1543",203,4,"gazzer","2007-600.jpg",TRUE
"1544",203,4,"kreeb","2002-600.jpg",TRUE
"1545",203,2,"kiv","2005-600.jpg",TRUE
"1546",203,1,"manu","2025-600.jpg",FALSE
"1547",203,1,"dax","2023-600.jpg",FALSE
"1548",203,2,"toma","2006-600.jpg",TRUE
"1549",204,1,"blicket","2023-600.jpg",FALSE
"1550",204,4,"kiv","2009-600.jpg",TRUE
"1551",204,4,"gazzer","2007-600.jpg",FALSE
"1552",204,1,"wug","2002-600.jpg",TRUE
"1553",204,4,"dax","2025-600.jpg",TRUE
"1554",204,2,"fep","2005-600.jpg",TRUE
"1555",204,2,"kreeb","2001-600.jpg",TRUE
"1556",204,1,"manu","2056-600.jpg",TRUE
"1557",204,2,"toma","2006-600.jpg",FALSE
"1558",205,1,"manu","2023-600.jpg",TRUE
"1559",205,2,"fep","2056-600.jpg",TRUE
"1560",205,1,"kreeb","2002-600.jpg",TRUE
"1561",205,4,"gazzer","2007-600.jpg",TRUE
"1562",205,2,"kiv","2005-600.jpg",TRUE
"1563",205,4,"toma","2009-600.jpg",TRUE
"1564",205,2,"blicket","2006-600.jpg",TRUE
"1565",205,4,"dax","2001-600.jpg",TRUE
"1566",205,1,"wug","2025-600.jpg",FALSE
"1567",206,1,"kreeb","2007-600.jpg",TRUE
"1568",206,4,"wug","2001-600.jpg",TRUE
"1569",206,1,"toma","2006-600.jpg",TRUE
"1570",206,2,"gazzer","2023-600.jpg",FALSE
"1571",206,2,"kiv","2025-600.jpg",TRUE
"1572",206,2,"manu","2002-600.jpg",TRUE
"1573",206,4,"fep","2009-600.jpg",FALSE
"1574",206,4,"dax","2056-600.jpg",TRUE
"1575",206,1,"blicket","2005-600.jpg",TRUE
"1576",207,2,"fep","2007-600.jpg",TRUE
"1577",207,1,"toma","2009-600.jpg",FALSE
"1578",207,1,"dax","2002-600.jpg",TRUE
"1579",207,4,"manu","2025-600.jpg",TRUE
"1580",207,4,"gazzer","2056-600.jpg",TRUE
"1581",207,1,"blicket","2001-600.jpg",TRUE
"1582",207,4,"kreeb","2005-600.jpg",TRUE
"1583",207,2,"wug","2006-600.jpg",TRUE
"1584",207,2,"kiv","2023-600.jpg",TRUE
"1585",208,1,"dax","2002-600.jpg",FALSE
"1586",208,2,"gazzer","2007-600.jpg",FALSE
"1587",208,4,"kiv","2001-600.jpg",TRUE
"1588",208,1,"manu","2006-600.jpg",FALSE
"1589",208,4,"kreeb","2025-600.jpg",FALSE
"1590",208,4,"fep","2009-600.jpg",FALSE
"1591",208,2,"toma","2005-600.jpg",FALSE
"1592",208,2,"blicket","2023-600.jpg",FALSE
"1593",208,1,"wug","2056-600.jpg",FALSE
"1594",209,4,"kiv","2005-600.jpg",TRUE
"1595",209,1,"manu","2001-600.jpg",FALSE
"1596",209,1,"fep","2056-600.jpg",FALSE
"1597",209,4,"wug","2002-600.jpg",FALSE
"1598",209,2,"gazzer","2025-600.jpg",TRUE
"1599",209,4,"dax","2006-600.jpg",TRUE
"1600",209,2,"blicket","2007-600.jpg",FALSE
"1601",209,2,"kreeb","2009-600.jpg",FALSE
"1602",209,1,"toma","2023-600.jpg",FALSE
"1603",210,1,"fep","2006-600.jpg",FALSE
"1604",210,2,"blicket","2023-600.jpg",TRUE
"1605",210,2,"toma","2001-600.jpg",TRUE
