"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped","appearance","utilityCondition","partnersExposure","estimatedProb","predictions","pred_perf_teaching","pred_perf_partner"
"1549",70,4,1,"10:54:43","gazzer",10,"",115,4854,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","gazzer",1,0,1,"80_50",0,0.611312193236845,"point","teach","point"
"1550",70,1,1,"10:54:59","manu",11,"",115,8057,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","manu",1,0,1,"80_50",0,0.611312193236845,"point","point","point"
"1551",70,4,1,"10:55:18","blicket",12,"",115,7275,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","blicket",1,0,2,"80_50",0,0.611312193236845,"point","speak","point"
"1552",70,4,1,"10:55:25","gazzer",13,"",115,3153,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","gazzer",1,0,2,"80_50",0,0.611312193236845,"teach","speak","point"
"1553",70,2,1,"10:55:39","dax",14,"",115,6299,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","dax",1,0,2,"80_50",0,0.611312193236845,"point","teach","point"
"1554",70,2,1,"10:55:49","kreeb",15,"",115,5760,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","kreeb",1,0,2,"80_50",0,0.611312193236845,"point","speak","teach"
"1555",70,1,1,"10:56:01","manu",16,"",115,6324,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","manu",1,0,2,"80_50",0,0.611312193236845,"teach","point","point"
"1556",70,2,1,"10:56:11","wug",17,"",115,4246,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","wug",1,0,2,"80_50",0,0.611312193236845,"teach","point","speak"
"1557",70,4,1,"10:56:19","blicket",18,"",115,3179,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","blicket",1,0,3,"80_50",0,0.611312193236845,"teach","point","teach"
"1558",70,4,1,"10:56:30","toma",19,"",115,5066,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","toma",1,0,2,"80_50",0,0.611312193236845,"point","point","point"
"1559",70,2,1,"10:56:40","wug",20,"",115,6749,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","wug",1,0,3,"80_50",0,0.611312193236845,"teach","point","teach"
"1560",70,1,1,"10:56:48","fep",21,"",115,4358,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","fep",0,0,2,"80_50",0,0.611312193236845,"point","point","point"
"1561",70,4,1,"10:56:56","gazzer",22,"",115,3911,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","gazzer",1,0,3,"80_50",0,0.611312193236845,"teach","teach","point"
"1562",70,1,1,"10:57:07","fep",23,"",115,6394,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","fep",0,0,3,"80_50",0,0.611312193236845,"point","point","point"
"1563",70,4,1,"10:57:19","toma",24,"",115,8973,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","toma",1,0,3,"80_50",0,0.611312193236845,"point","speak","teach"
"1564",70,2,1,"10:57:30","kreeb",25,"",115,3574,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","kreeb",1,0,3,"80_50",0,0.611312193236845,"teach","teach","speak"
"1565",70,1,1,"10:57:37","manu",26,"",115,3787,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","manu",1,0,3,"80_50",0,0.611312193236845,"teach","point","teach"
"1566",70,2,1,"10:57:47","dax",27,"",115,4146,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","dax",1,0,3,"80_50",0,0.611312193236845,"speak","point","point"
"1567",71,2,0,"11:55:34","toma",1,"toma",109,35561,-20,"2001-600.jpg","2056-600.jpg","game","toma","speak","80_50",NA,1,0,1,"80_50",0,0.906198987125033,"speak","point","point"
"1568",71,4,1,"11:55:51","dax",2,"",109,11582,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","dax",1,0,1,"80_50",0,0.906198987125033,"point","teach","point"
"1569",71,1,1,"11:56:00","gazzer",3,"",109,4279,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","gazzer",1,0,1,"80_50",0,0.906198987125033,"point","point","teach"
"1570",71,2,1,"11:56:10","fep",4,"",109,4095,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,1,"80_50",0,0.906198987125033,"speak","teach","teach"
"1571",71,4,1,"11:56:17","kiv",5,"",109,2714,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","kiv",1,0,1,"80_50",0,0.906198987125033,"point","point","teach"
"1572",71,4,1,"11:56:26","manu",6,"",109,3461,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","manu",1,0,1,"80_50",0,0.906198987125033,"point","teach","point"
"1573",71,2,1,"11:56:35","fep",7,"",109,4211,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,2,"80_50",0,0.906198987125033,"teach","teach","speak"
"1574",71,1,1,"11:56:42","blicket",8,"",109,2986,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,1,"80_50",0,0.906198987125033,"point","point","teach"
"1575",71,1,1,"11:56:49","wug",9,"",109,2204,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","wug",1,0,1,"80_50",0,0.906198987125033,"point","point","teach"
"1576",71,2,1,"11:56:57","fep",10,"",109,2562,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,3,"80_50",0,0.906198987125033,"speak","speak","teach"
"1577",71,4,1,"11:57:04","kiv",11,"",109,3168,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","kiv",1,0,2,"80_50",0,0.906198987125033,"point","point","teach"
"1578",71,1,1,"11:57:10","blicket",12,"",109,2466,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,2,"80_50",0,0.906198987125033,"point","point","point"
"1579",71,1,1,"11:57:18","gazzer",13,"",109,5458,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","gazzer",1,0,2,"80_50",0,0.906198987125033,"point","point","speak"
"1580",71,4,1,"11:57:29","dax",14,"",109,3199,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","dax",1,0,2,"80_50",0,0.906198987125033,"point","teach","point"
"1581",71,2,1,"11:57:40","toma",15,"",109,6997,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","toma",1,0,2,"80_50",0,0.906198987125033,"teach","point","point"
"1582",71,2,1,"11:57:45","kreeb",16,"",109,2985,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kreeb",1,0,1,"80_50",0,0.906198987125033,"teach","point","teach"
"1583",71,1,1,"11:57:53","blicket",17,"",109,3252,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,3,"80_50",0,0.906198987125033,"teach","point","point"
"1584",71,4,1,"11:57:59","dax",18,"",109,2482,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","dax",1,0,3,"80_50",0,0.906198987125033,"teach","point","point"
"1585",71,4,1,"11:58:07","manu",19,"",109,2940,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","manu",1,0,2,"80_50",0,0.906198987125033,"teach","speak","teach"
"1586",71,4,0,"11:58:23","kiv",20,"kiv",109,13475,-20,"2056-600.jpg","2007-600.jpg","game","kiv","speak","80_50",NA,1,0,3,"80_50",0,0.906198987125033,"teach","teach","speak"
"1587",71,1,1,"11:58:31","wug",21,"",109,4236,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","wug",1,0,2,"80_50",0,0.906198987125033,"point","point","speak"
"1588",71,2,1,"11:58:38","kreeb",22,"",109,3122,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kreeb",1,0,2,"80_50",0,0.906198987125033,"point","point","point"
"1589",71,2,1,"11:58:44","toma",23,"",109,3233,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","toma",1,0,3,"80_50",0,0.906198987125033,"speak","point","teach"
"1590",71,2,1,"11:58:50","kreeb",24,"",109,2568,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kreeb",1,0,3,"80_50",0,0.906198987125033,"point","point","speak"
"1591",71,1,1,"11:58:57","gazzer",25,"",109,2442,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","gazzer",1,0,3,"80_50",0,0.906198987125033,"point","point","speak"
"1592",71,4,1,"11:59:02","manu",26,"",109,2592,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","manu",1,0,3,"80_50",0,0.906198987125033,"speak","teach","speak"
"1593",71,1,1,"11:59:09","wug",27,"",109,2864,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","wug",1,0,3,"80_50",0,0.906198987125033,"point","teach","teach"
"1594",72,4,1,"10:56:03","toma",1,"toma",125,13133,100,"2002-600.jpg","2002-600.jpg","game","toma","speak","100_30",NA,1,0,1,"100_30",2,0.326647447344037,"speak","teach","point"
"1595",72,2,1,"10:56:14","manu",2,"",125,7501,30,"2009-600.jpg","2009-600.jpg","game",NA,"point","100_30","manu",0,0,1,"100_30",2,0.326647447344037,"point","point","point"
"1596",72,4,1,"10:56:23","kreeb",3,"kreeb",125,4184,100,"2001-600.jpg","2001-600.jpg","game","gleeb","speak","100_30",NA,0,0,1,"100_30",2,0.326647447344037,"point","point","point"
"1597",72,1,1,"10:56:30","gazzer",4,"",125,2533,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","gazzer",0,0,1,"100_30",2,0.326647447344037,"point","point","point"
"1598",72,2,1,"10:56:43","wug",5,"wug",125,8151,100,"2025-600.jpg","2025-600.jpg","game","weg","speak","100_30",NA,1,0,1,"100_30",2,0.326647447344037,"speak","speak","speak"
"1599",72,2,0,"10:56:54","manu",6,"toma",125,6817,0,"2002-600.jpg","2009-600.jpg","game","luma","speak","100_30",NA,0,0,2,"100_30",2,0.326647447344037,"point","point","teach"
"1600",72,4,1,"10:57:00","fep",7,"fep",125,2684,100,"2005-600.jpg","2005-600.jpg","game","fep","speak","100_30",NA,1,0,1,"100_30",2,0.326647447344037,"teach","speak","teach"
"1601",72,1,1,"10:57:06","dax",8,"dax",125,2750,100,"2006-600.jpg","2006-600.jpg","game","dax","speak","100_30",NA,1,0,1,"100_30",2,0.326647447344037,"point","teach","speak"
"1602",72,2,1,"10:57:13","blicket",9,"blicket",125,3220,100,"2023-600.jpg","2023-600.jpg","game","blicket","speak","100_30",NA,1,0,1,"100_30",2,0.326647447344037,"speak","speak","point"
"1603",72,2,1,"10:57:20","wug",10,"wug",125,3080,100,"2025-600.jpg","2025-600.jpg","game","weg","speak","100_30",NA,1,0,2,"100_30",2,0.326647447344037,"point","speak","speak"
"1604",72,1,1,"10:57:27","kiv",11,"",125,2315,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","kiv",0,0,1,"100_30",2,0.326647447344037,"point","point","point"
"1605",72,1,1,"10:57:31","dax",12,"dax",125,2065,100,"2006-600.jpg","2006-600.jpg","game","dax","speak","100_30",NA,1,0,2,"100_30",2,0.326647447344037,"speak","speak","speak"
"1606",72,1,1,"10:57:37","gazzer",13,"",125,2767,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","gazzer",0,0,2,"100_30",2,0.326647447344037,"point","point","point"
"1607",72,4,1,"10:57:44","kreeb",14,"kreeb",125,3183,100,"2001-600.jpg","2001-600.jpg","game","gleeb","speak","100_30",NA,0,0,2,"100_30",2,0.326647447344037,"point","point","point"
"1608",72,1,1,"10:57:50","dax",15,"dax",125,2231,100,"2006-600.jpg","2006-600.jpg","game","dax","speak","100_30",NA,1,0,3,"100_30",2,0.326647447344037,"speak","teach","speak"
"1609",72,2,1,"10:57:58","blicket",16,"blicket",125,4067,100,"2023-600.jpg","2023-600.jpg","game","blicket","speak","100_30",NA,1,0,2,"100_30",2,0.326647447344037,"teach","speak","speak"
"1610",72,4,1,"10:58:04","fep",17,"fep",125,2190,100,"2005-600.jpg","2005-600.jpg","game","fep","speak","100_30",NA,1,0,2,"100_30",2,0.326647447344037,"point","speak","speak"
"1611",72,1,1,"10:58:12","kiv",18,"",125,2648,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","kiv",0,0,2,"100_30",2,0.326647447344037,"point","point","point"
"1612",72,1,1,"10:58:17","gazzer",19,"",125,1918,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","gazzer",0,0,3,"100_30",2,0.326647447344037,"teach","point","point"
"1613",72,4,1,"10:58:22","kreeb",20,"kreeb",125,3165,100,"2001-600.jpg","2001-600.jpg","game","gleeb","speak","100_30",NA,0,0,3,"100_30",2,0.326647447344037,"teach","point","point"
"1614",72,4,1,"10:58:29","toma",21,"toma",125,2818,100,"2002-600.jpg","2002-600.jpg","game","toma","speak","100_30",NA,1,0,2,"100_30",2,0.326647447344037,"speak","point","speak"
"1615",72,4,1,"10:58:33","fep",22,"fep",125,2179,100,"2005-600.jpg","2005-600.jpg","game","fep","speak","100_30",NA,1,0,3,"100_30",2,0.326647447344037,"teach","point","speak"
"1616",72,2,0,"10:58:40","manu",23,"toma",125,3833,0,"2002-600.jpg","2009-600.jpg","game","luma","speak","100_30",NA,0,0,3,"100_30",2,0.326647447344037,"point","point","point"
"1617",72,2,1,"10:58:47","blicket",24,"blicket",125,3201,100,"2023-600.jpg","2023-600.jpg","game","blicket","speak","100_30",NA,1,0,3,"100_30",2,0.326647447344037,"speak","speak","speak"
"1618",72,1,1,"10:58:53","kiv",25,"",125,2451,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","kiv",0,0,3,"100_30",2,0.326647447344037,"point","point","point"
"1619",72,2,1,"10:58:58","wug",26,"wug",125,2497,100,"2025-600.jpg","2025-600.jpg","game","weg","speak","100_30",NA,1,0,3,"100_30",2,0.326647447344037,"speak","speak","teach"
"1620",72,4,1,"10:59:05","toma",27,"toma",125,2848,100,"2002-600.jpg","2002-600.jpg","game","toma","speak","100_30",NA,1,0,3,"100_30",2,0.326647447344037,"teach","speak","speak"
"1621",73,4,0,"11:53:40","manu",1,"manu",118,36556,-20,"2006-600.jpg","2009-600.jpg","game","manu","speak","80_50",NA,1,0,1,"80_50",0,0.748076635616152,"point","teach","teach"
"1622",73,2,1,"11:53:52","toma",2,"",118,5872,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",1,0,1,"80_50",0,0.748076635616152,"point","point","teach"
"1623",73,2,1,"11:54:04","kreeb",3,"",118,4152,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kreeb",1,0,1,"80_50",0,0.748076635616152,"point","teach","point"
"1624",73,4,1,"11:54:11","manu",4,"",118,2464,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","manu",1,0,2,"80_50",0,0.748076635616152,"point","point","speak"
"1625",73,2,1,"11:54:19","gazzer",5,"",118,3489,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","gazzer",1,0,1,"80_50",0,0.748076635616152,"point","teach","teach"
"1626",73,2,1,"11:54:31","kreeb",6,"",118,2919,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kreeb",1,0,2,"80_50",0,0.748076635616152,"point","teach","teach"
"1627",73,2,1,"11:54:39","gazzer",7,"",118,2856,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","gazzer",1,0,2,"80_50",0,0.748076635616152,"teach","point","speak"
"1628",73,2,1,"11:54:46","toma",8,"",118,2640,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",1,0,2,"80_50",0,0.748076635616152,"point","point","speak"
"1629",73,1,1,"11:54:56","kiv",9,"",118,5426,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kiv",0,0,1,"80_50",0,0.748076635616152,"point","point","speak"
"1630",73,4,1,"11:55:04","wug",10,"",118,4091,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","wug",1,0,1,"80_50",0,0.748076635616152,"point","point","point"
"1631",73,1,1,"11:55:12","kiv",11,"",118,3608,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kiv",0,0,2,"80_50",0,0.748076635616152,"point","point","point"
"1632",73,1,1,"11:55:20","fep",12,"",118,3391,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,1,"80_50",0,0.748076635616152,"point","teach","teach"
"1633",73,4,1,"11:55:36","dax",13,"",118,11009,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","dax",1,0,1,"80_50",0,0.748076635616152,"teach","point","point"
"1634",73,4,1,"11:55:42","wug",14,"",118,2928,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","wug",1,0,2,"80_50",0,0.748076635616152,"point","point","point"
"1635",73,1,1,"11:55:52","fep",15,"",118,2800,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,2,"80_50",0,0.748076635616152,"teach","point","teach"
"1636",73,2,1,"11:56:01","kreeb",16,"",118,3007,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kreeb",1,0,3,"80_50",0,0.748076635616152,"teach","point","speak"
"1637",73,2,1,"11:56:08","gazzer",17,"",118,3201,50,"2007-600.jpg","2007-600.jpg","game",NA,"point","80_50","gazzer",1,0,3,"80_50",0,0.748076635616152,"point","teach","speak"
"1638",73,1,1,"11:56:16","fep",18,"",118,3152,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","fep",1,0,3,"80_50",0,0.748076635616152,"point","speak","point"
"1639",73,4,1,"11:56:24","dax",19,"",118,2520,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","dax",1,0,2,"80_50",0,0.748076635616152,"point","teach","point"
"1640",73,1,1,"11:56:31","blicket",20,"",118,3472,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,1,"80_50",0,0.748076635616152,"point","point","point"
"1641",73,2,1,"11:56:38","toma",21,"",118,3560,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",1,0,3,"80_50",0,0.748076635616152,"teach","point","point"
"1642",73,1,1,"11:56:48","blicket",22,"",118,2984,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,2,"80_50",0,0.748076635616152,"point","teach","point"
"1643",73,1,1,"11:56:55","kiv",23,"",118,3167,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","kiv",0,0,3,"80_50",0,0.748076635616152,"point","point","point"
"1644",73,4,1,"11:57:03","dax",24,"",118,3241,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","dax",1,0,3,"80_50",0,0.748076635616152,"teach","point","point"
"1645",73,4,1,"11:57:09","manu",25,"",118,2699,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","manu",1,0,3,"80_50",0,0.748076635616152,"teach","speak","speak"
"1646",73,4,1,"11:57:17","wug",26,"",118,4695,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","wug",1,0,3,"80_50",0,0.748076635616152,"point","point","point"
"1647",73,1,1,"11:57:25","blicket",27,"",118,3080,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","blicket",1,0,3,"80_50",0,0.748076635616152,"teach","point","teach"
"1648",74,2,1,"9:38:01","fep",1,"fep",121,10089,100,"2001-600.jpg","2001-600.jpg","game","feb","speak","100_30",NA,1,0,1,"100_30",2,0.262640658488603,"speak","point","speak"
"1649",74,1,1,"9:38:16","manu",2,"",121,8913,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,1,"100_30",2,0.262640658488603,"point","point","point"
"1650",74,1,1,"9:38:38","wug",3,"wug",121,16105,100,"2023-600.jpg","2023-600.jpg","game","wug","speak","100_30",NA,0,0,1,"100_30",2,0.262640658488603,"point","point","point"
"1651",74,4,1,"9:38:51","dax",4,"",121,8431,30,"2009-600.jpg","2009-600.jpg","game",NA,"point","100_30","dax",0,0,1,"100_30",2,0.262640658488603,"point","point","point"
"1652",74,1,1,"9:38:59","manu",5,"",121,4960,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,2,"100_30",2,0.262640658488603,"point","point","point"
"1653",74,1,1,"9:39:10","wug",6,"wug",121,6148,100,"2023-600.jpg","2023-600.jpg","game","wug","speak","100_30",NA,0,0,2,"100_30",2,0.262640658488603,"point","teach","point"
"1654",74,2,1,"9:39:21","kreeb",7,"kreeb",121,7603,100,"2002-600.jpg","2002-600.jpg","game","kreeb","speak","100_30",NA,1,0,1,"100_30",2,0.262640658488603,"speak","speak","speak"
"1655",74,4,1,"9:39:32","blicket",8,"blicket",121,7777,100,"2007-600.jpg","2007-600.jpg","game","blicket","speak","100_30",NA,1,0,1,"100_30",2,0.262640658488603,"speak","speak","teach"
"1656",74,4,1,"9:39:42","gazzer",9,"",121,6963,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","gazzer",1,0,1,"100_30",2,0.262640658488603,"teach","teach","speak"
"1657",74,1,1,"9:39:52","wug",10,"wug",121,6163,100,"2023-600.jpg","2023-600.jpg","game","wug","speak","100_30",NA,0,0,3,"100_30",2,0.262640658488603,"point","point","point"
"1658",74,4,1,"9:40:01","blicket",11,"blicket",121,5981,100,"2007-600.jpg","2007-600.jpg","game","blicket","speak","100_30",NA,1,0,2,"100_30",2,0.262640658488603,"teach","speak","speak"
"1659",74,1,1,"9:40:12","kiv",12,"",121,6744,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kiv",0,0,1,"100_30",2,0.262640658488603,"point","point","point"
"1660",74,4,1,"9:40:20","dax",13,"",121,5288,30,"2009-600.jpg","2009-600.jpg","game",NA,"point","100_30","dax",0,0,2,"100_30",2,0.262640658488603,"point","point","point"
"1661",74,2,1,"9:40:29","toma",14,"",121,5358,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","toma",0,0,1,"100_30",2,0.262640658488603,"point","point","point"
"1662",74,4,1,"9:40:39","blicket",15,"blicket",121,6033,100,"2007-600.jpg","2007-600.jpg","game","blicket","speak","100_30",NA,1,0,3,"100_30",2,0.262640658488603,"point","speak","speak"
"1663",74,1,1,"9:40:46","kiv",16,"",121,3419,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kiv",0,0,2,"100_30",2,0.262640658488603,"point","point","point"
"1664",74,2,1,"9:40:59","fep",17,"fep",121,6688,100,"2001-600.jpg","2001-600.jpg","game","feb","speak","100_30",NA,1,0,2,"100_30",2,0.262640658488603,"point","teach","speak"
"1665",74,2,1,"9:41:08","toma",18,"",121,4605,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","toma",0,0,2,"100_30",2,0.262640658488603,"point","point","point"
"1666",74,1,1,"9:41:19","kiv",19,"",121,4792,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kiv",0,0,3,"100_30",2,0.262640658488603,"point","point","point"
"1667",74,4,1,"9:41:27","gazzer",20,"",121,2448,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","gazzer",1,0,2,"100_30",2,0.262640658488603,"speak","speak","point"
"1668",74,2,1,"9:41:37","fep",21,"fep",121,6080,100,"2001-600.jpg","2001-600.jpg","game","feb","speak","100_30",NA,1,0,3,"100_30",2,0.262640658488603,"speak","speak","speak"
"1669",74,2,1,"9:41:50","kreeb",22,"kreeb",121,6873,100,"2002-600.jpg","2002-600.jpg","game","kreeb","speak","100_30",NA,1,0,2,"100_30",2,0.262640658488603,"speak","teach","speak"
"1670",74,1,1,"9:41:57","manu",23,"",121,3925,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,3,"100_30",2,0.262640658488603,"point","point","point"
"1671",74,4,1,"9:42:04","dax",24,"",121,1970,30,"2009-600.jpg","2009-600.jpg","game",NA,"point","100_30","dax",0,0,3,"100_30",2,0.262640658488603,"point","point","point"
"1672",74,2,1,"9:42:14","kreeb",25,"kreeb",121,6128,100,"2002-600.jpg","2002-600.jpg","game","kreeb","speak","100_30",NA,1,0,3,"100_30",2,0.262640658488603,"teach","speak","point"
"1673",74,4,1,"9:42:19","gazzer",26,"",121,2879,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","gazzer",1,0,3,"100_30",2,0.262640658488603,"speak","point","speak"
"1674",74,2,1,"9:42:26","toma",27,"",121,3442,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","toma",0,0,3,"100_30",2,0.262640658488603,"point","point","point"
"1675",75,2,1,"12:12:09","kreeb",1,"kreeb",154,8513,100,"2009-600.jpg","2009-600.jpg","game","kneeb","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","speak","speak"
"1676",75,1,1,"12:12:20","fep",2,"fep",154,6173,100,"2002-600.jpg","2002-600.jpg","game","feb","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"point","teach","speak"
"1677",75,4,1,"12:12:30","toma",3,"toma",154,6134,100,"2023-600.jpg","2023-600.jpg","game","toma","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","speak","point"
"1678",75,2,1,"12:12:41","dax",4,"dax",154,6004,100,"2005-600.jpg","2005-600.jpg","game","dax","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","teach","speak"
"1679",75,2,1,"12:12:51","kreeb",5,"kreeb",154,6912,100,"2009-600.jpg","2009-600.jpg","game","kneeb","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"speak","speak","speak"
"1680",75,4,1,"12:13:03","manu",6,"manu",154,6077,100,"2001-600.jpg","2001-600.jpg","game","manu","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","teach","teach"
"1681",75,1,1,"12:13:14","fep",7,"fep",154,5771,100,"2002-600.jpg","2002-600.jpg","game","feb","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"speak","speak","speak"
"1682",75,2,1,"12:13:27","gazzer",8,"gazzer",154,7611,100,"2056-600.jpg","2056-600.jpg","game","gazzer","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","point","speak"
"1683",75,1,1,"12:13:39","blicket",9,"blicket",154,6959,100,"2007-600.jpg","2007-600.jpg","game","blicket","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"point","point","teach"
"1684",75,4,1,"12:13:50","wug",10,"wug",154,7482,100,"2006-600.jpg","2006-600.jpg","game","wug","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"point","speak","speak"
"1685",75,4,1,"12:14:01","toma",11,"toma",154,7795,100,"2023-600.jpg","2023-600.jpg","game","toma","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"speak","speak","speak"
"1686",75,2,1,"12:14:12","gazzer",12,"gazzer",154,6829,100,"2056-600.jpg","2056-600.jpg","game","gazzer","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"speak","teach","speak"
"1687",75,1,1,"12:14:23","kiv",13,"kiv",154,5707,100,"2025-600.jpg","2025-600.jpg","game","kiv","speak","100_30",NA,1,0,1,"100_30",2,0.902202169330253,"speak","speak","point"
"1688",75,4,1,"12:14:31","wug",14,"wug",154,4911,100,"2006-600.jpg","2006-600.jpg","game","wug","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"teach","speak","teach"
"1689",75,2,1,"12:14:40","dax",15,"dax",154,6097,100,"2005-600.jpg","2005-600.jpg","game","dax","speak","100_30",NA,1,0,2,"100_30",2,0.902202169330253,"teach","point","speak"
