"","ldf_num","exposures","label","known","condition","speechCost","pointCost","partnersExposure"
"981",128,4,"dax",TRUE,"100_30",0,70,2
"982",129,4,"kiv",FALSE,"100_30",0,70,0.5
"983",129,2,"gazzer",FALSE,"100_30",0,70,0.5
"984",129,1,"fep",FALSE,"100_30",0,70,0.5
"985",129,1,"dax",TRUE,"100_30",0,70,0.5
"986",129,4,"toma",FALSE,"100_30",0,70,0.5
"987",129,1,"manu",FALSE,"100_30",0,70,0.5
"988",129,2,"kreeb",FALSE,"100_30",0,70,0.5
"989",129,4,"blicket",TRUE,"100_30",0,70,0.5
"990",129,2,"wug",TRUE,"100_30",0,70,0.5
"991",131,4,"kiv",TRUE,"80_50",20,50,0.5
"992",131,4,"manu",TRUE,"80_50",20,50,0.5
"993",131,2,"toma",TRUE,"80_50",20,50,0.5
"994",131,1,"wug",FALSE,"80_50",20,50,0.5
"995",131,2,"blicket",TRUE,"80_50",20,50,0.5
"996",131,1,"dax",FALSE,"80_50",20,50,0.5
"997",131,4,"kreeb",TRUE,"80_50",20,50,0.5
"998",131,2,"gazzer",FALSE,"80_50",20,50,0.5
"999",131,1,"fep",FALSE,"80_50",20,50,0.5
"1000",132,1,"kiv",TRUE,"100_30",0,70,2
"1001",132,4,"blicket",TRUE,"100_30",0,70,2
"1002",132,1,"manu",TRUE,"100_30",0,70,2
"1003",132,1,"dax",TRUE,"100_30",0,70,2
"1004",132,4,"gazzer",TRUE,"100_30",0,70,2
"1005",132,2,"toma",TRUE,"100_30",0,70,2
"1006",132,2,"wug",TRUE,"100_30",0,70,2
"1007",132,4,"kreeb",FALSE,"100_30",0,70,2
"1008",132,2,"fep",TRUE,"100_30",0,70,2
"1009",133,4,"gazzer",TRUE,"100_30",0,70,0
"1010",133,1,"blicket",TRUE,"100_30",0,70,0
"1011",133,4,"kreeb",TRUE,"100_30",0,70,0
"1012",133,2,"wug",TRUE,"100_30",0,70,0
"1013",133,4,"toma",TRUE,"100_30",0,70,0
"1014",133,1,"kiv",FALSE,"100_30",0,70,0
"1015",133,2,"dax",TRUE,"100_30",0,70,0
"1016",133,2,"manu",TRUE,"100_30",0,70,0
"1017",133,1,"fep",FALSE,"100_30",0,70,0
"1018",134,2,"fep",TRUE,"80_50",20,50,0.5
"1019",134,4,"manu",TRUE,"80_50",20,50,0.5
"1020",134,2,"wug",TRUE,"80_50",20,50,0.5
"1021",134,1,"kreeb",FALSE,"80_50",20,50,0.5
"1022",134,4,"gazzer",TRUE,"80_50",20,50,0.5
"1023",134,4,"kiv",TRUE,"80_50",20,50,0.5
"1024",134,1,"toma",FALSE,"80_50",20,50,0.5
"1025",134,1,"blicket",TRUE,"80_50",20,50,0.5
"1026",134,2,"dax",TRUE,"80_50",20,50,0.5
"1027",135,1,"blicket",FALSE,"80_50",20,50,0
"1028",135,2,"manu",FALSE,"80_50",20,50,0
"1029",135,2,"dax",TRUE,"80_50",20,50,0
"1030",135,2,"kiv",TRUE,"80_50",20,50,0
"1031",135,4,"toma",TRUE,"80_50",20,50,0
"1032",135,1,"gazzer",FALSE,"80_50",20,50,0
"1033",135,4,"kreeb",TRUE,"80_50",20,50,0
"1034",135,1,"wug",FALSE,"80_50",20,50,0
"1035",135,4,"fep",FALSE,"80_50",20,50,0
"1036",136,4,"toma",TRUE,"80_50",20,50,0.5
"1037",136,1,"kreeb",TRUE,"80_50",20,50,0.5
"1038",136,4,"manu",TRUE,"80_50",20,50,0.5
"1039",136,1,"blicket",FALSE,"80_50",20,50,0.5
"1040",136,4,"gazzer",TRUE,"80_50",20,50,0.5
"1041",136,2,"kiv",TRUE,"80_50",20,50,0.5
"1042",136,2,"dax",TRUE,"80_50",20,50,0.5
"1043",136,1,"wug",FALSE,"80_50",20,50,0.5
"1044",136,2,"fep",TRUE,"80_50",20,50,0.5
"1045",137,2,"gazzer",TRUE,"80_50",20,50,0.5
"1046",137,2,"wug",TRUE,"80_50",20,50,0.5
"1047",137,4,"kiv",TRUE,"80_50",20,50,0.5
"1048",137,4,"blicket",TRUE,"80_50",20,50,0.5
"1049",137,1,"dax",TRUE,"80_50",20,50,0.5
"1050",137,4,"fep",TRUE,"80_50",20,50,0.5
"1051",137,2,"manu",FALSE,"80_50",20,50,0.5
"1052",137,1,"toma",TRUE,"80_50",20,50,0.5
"1053",137,1,"kreeb",FALSE,"80_50",20,50,0.5
"1054",138,1,"wug",FALSE,"100_30",0,70,0.5
"1055",138,4,"toma",TRUE,"100_30",0,70,0.5
"1056",138,1,"manu",FALSE,"100_30",0,70,0.5
"1057",138,2,"dax",FALSE,"100_30",0,70,0.5
"1058",138,4,"kiv",FALSE,"100_30",0,70,0.5
"1059",138,1,"gazzer",FALSE,"100_30",0,70,0.5
"1060",138,4,"kreeb",TRUE,"100_30",0,70,0.5
"1061",138,2,"fep",FALSE,"100_30",0,70,0.5
"1062",138,2,"blicket",TRUE,"100_30",0,70,0.5
"1063",139,2,"gazzer",TRUE,"100_30",0,70,0
"1064",139,4,"dax",TRUE,"100_30",0,70,0
"1065",139,1,"manu",TRUE,"100_30",0,70,0
"1066",139,2,"blicket",TRUE,"100_30",0,70,0
"1067",139,4,"fep",TRUE,"100_30",0,70,0
"1068",139,4,"kreeb",TRUE,"100_30",0,70,0
"1069",139,1,"toma",TRUE,"100_30",0,70,0
"1070",139,2,"wug",FALSE,"100_30",0,70,0
"1071",139,1,"kiv",FALSE,"100_30",0,70,0
"1072",142,2,"fep",TRUE,"100_30",0,70,0
"1073",142,2,"wug",TRUE,"100_30",0,70,0
"1074",142,1,"kiv",TRUE,"100_30",0,70,0
"1075",142,1,"toma",TRUE,"100_30",0,70,0
"1076",142,4,"kreeb",TRUE,"100_30",0,70,0
"1077",142,1,"gazzer",FALSE,"100_30",0,70,0
"1078",142,4,"dax",TRUE,"100_30",0,70,0
"1079",142,4,"blicket",TRUE,"100_30",0,70,0
"1080",142,2,"manu",FALSE,"100_30",0,70,0
"1081",143,2,"toma",TRUE,"100_30",0,70,0.5
"1082",143,4,"fep",TRUE,"100_30",0,70,0.5
"1083",143,1,"wug",FALSE,"100_30",0,70,0.5
"1084",143,1,"kiv",TRUE,"100_30",0,70,0.5
"1085",143,2,"dax",TRUE,"100_30",0,70,0.5
"1086",143,4,"gazzer",TRUE,"100_30",0,70,0.5
"1087",143,4,"kreeb",TRUE,"100_30",0,70,0.5
"1088",143,2,"manu",TRUE,"100_30",0,70,0.5
"1089",143,1,"blicket",FALSE,"100_30",0,70,0.5
"1090",145,1,"manu",TRUE,"80_50",20,50,0.5
"1091",145,1,"kreeb",FALSE,"80_50",20,50,0.5
"1092",145,4,"blicket",TRUE,"80_50",20,50,0.5
"1093",145,1,"dax",FALSE,"80_50",20,50,0.5
"1094",145,2,"gazzer",TRUE,"80_50",20,50,0.5
"1095",145,4,"fep",TRUE,"80_50",20,50,0.5
"1096",145,2,"toma",TRUE,"80_50",20,50,0.5
"1097",145,2,"wug",TRUE,"80_50",20,50,0.5
"1098",145,4,"kiv",TRUE,"80_50",20,50,0.5
"1099",146,1,"toma",FALSE,"100_30",0,70,0
"1100",146,2,"kiv",TRUE,"100_30",0,70,0
"1101",146,4,"manu",TRUE,"100_30",0,70,0
"1102",146,2,"wug",FALSE,"100_30",0,70,0
"1103",146,2,"gazzer",TRUE,"100_30",0,70,0
"1104",146,4,"blicket",TRUE,"100_30",0,70,0
"1105",146,1,"kreeb",FALSE,"100_30",0,70,0
"1106",146,1,"fep",FALSE,"100_30",0,70,0
"1107",146,4,"dax",TRUE,"100_30",0,70,0
"1108",147,2,"manu",TRUE,"80_50",20,50,0.5
"1109",147,2,"fep",TRUE,"80_50",20,50,0.5
"1110",147,1,"wug",TRUE,"80_50",20,50,0.5
"1111",147,1,"toma",TRUE,"80_50",20,50,0.5
"1112",147,1,"kreeb",TRUE,"80_50",20,50,0.5
"1113",147,4,"dax",TRUE,"80_50",20,50,0.5
"1114",147,4,"kiv",TRUE,"80_50",20,50,0.5
"1115",147,2,"blicket",TRUE,"80_50",20,50,0.5
"1116",147,4,"gazzer",TRUE,"80_50",20,50,0.5
"1117",148,2,"kreeb",TRUE,"100_30",0,70,2
"1118",148,4,"fep",TRUE,"100_30",0,70,2
"1119",148,1,"wug",FALSE,"100_30",0,70,2
"1120",148,1,"toma",TRUE,"100_30",0,70,2
"1121",148,2,"manu",TRUE,"100_30",0,70,2
"1122",148,2,"gazzer",TRUE,"100_30",0,70,2
"1123",148,4,"kiv",TRUE,"100_30",0,70,2
"1124",148,4,"dax",TRUE,"100_30",0,70,2
"1125",148,1,"blicket",FALSE,"100_30",0,70,2
"1126",150,2,"blicket",FALSE,"80_50",20,50,2
"1127",150,4,"fep",TRUE,"80_50",20,50,2
"1128",150,1,"wug",FALSE,"80_50",20,50,2
"1129",150,4,"kreeb",TRUE,"80_50",20,50,2
"1130",150,4,"dax",TRUE,"80_50",20,50,2
"1131",150,1,"gazzer",FALSE,"80_50",20,50,2
"1132",150,2,"toma",FALSE,"80_50",20,50,2
"1133",150,1,"manu",FALSE,"80_50",20,50,2
"1134",150,2,"kiv",FALSE,"80_50",20,50,2
"1135",152,1,"manu",FALSE,"100_30",0,70,0
"1136",152,1,"kreeb",FALSE,"100_30",0,70,0
"1137",152,1,"wug",FALSE,"100_30",0,70,0
"1138",152,4,"fep",TRUE,"100_30",0,70,0
"1139",152,2,"kiv",FALSE,"100_30",0,70,0
"1140",152,4,"toma",TRUE,"100_30",0,70,0
"1141",152,2,"gazzer",FALSE,"100_30",0,70,0
"1142",152,4,"blicket",TRUE,"100_30",0,70,0
"1143",152,2,"dax",TRUE,"100_30",0,70,0
"1144",153,1,"toma",FALSE,"100_30",0,70,2
"1145",153,2,"wug",FALSE,"100_30",0,70,2
"1146",153,1,"manu",FALSE,"100_30",0,70,2
"1147",153,2,"fep",FALSE,"100_30",0,70,2
"1148",153,4,"dax",TRUE,"100_30",0,70,2
"1149",153,1,"gazzer",FALSE,"100_30",0,70,2
"1150",153,4,"blicket",TRUE,"100_30",0,70,2
"1151",153,4,"kreeb",TRUE,"100_30",0,70,2
"1152",153,2,"kiv",FALSE,"100_30",0,70,2
"1153",154,1,"manu",TRUE,"100_30",0,70,2
"1154",154,2,"dax",TRUE,"100_30",0,70,2
"1155",154,4,"kreeb",TRUE,"100_30",0,70,2
"1156",154,4,"wug",TRUE,"100_30",0,70,2
"1157",154,2,"gazzer",FALSE,"100_30",0,70,2
"1158",154,4,"fep",TRUE,"100_30",0,70,2
"1159",154,1,"kiv",TRUE,"100_30",0,70,2
"1160",154,1,"blicket",TRUE,"100_30",0,70,2
"1161",154,2,"toma",TRUE,"100_30",0,70,2
"1162",155,1,"kiv",TRUE,"80_50",20,50,2
"1163",155,2,"manu",TRUE,"80_50",20,50,2
"1164",155,1,"dax",FALSE,"80_50",20,50,2
"1165",155,2,"wug",TRUE,"80_50",20,50,2
"1166",155,4,"kreeb",TRUE,"80_50",20,50,2
"1167",155,2,"fep",TRUE,"80_50",20,50,2
"1168",155,4,"blicket",TRUE,"80_50",20,50,2
"1169",155,4,"toma",TRUE,"80_50",20,50,2
"1170",155,1,"gazzer",TRUE,"80_50",20,50,2
"1171",156,1,"kreeb",FALSE,"100_30",0,70,0.5
"1172",156,2,"dax",TRUE,"100_30",0,70,0.5
"1173",156,4,"wug",TRUE,"100_30",0,70,0.5
"1174",156,4,"blicket",FALSE,"100_30",0,70,0.5
"1175",156,2,"fep",FALSE,"100_30",0,70,0.5
"1176",156,4,"toma",TRUE,"100_30",0,70,0.5
"1177",156,1,"manu",FALSE,"100_30",0,70,0.5
"1178",156,1,"kiv",FALSE,"100_30",0,70,0.5
"1179",156,2,"gazzer",TRUE,"100_30",0,70,0.5
"1180",158,1,"wug",FALSE,"80_50",20,50,0.5
"1181",158,4,"fep",TRUE,"80_50",20,50,0.5
"1182",158,1,"blicket",FALSE,"80_50",20,50,0.5
"1183",158,2,"kreeb",FALSE,"80_50",20,50,0.5
"1184",158,4,"dax",TRUE,"80_50",20,50,0.5
"1185",158,1,"kiv",FALSE,"80_50",20,50,0.5
"1186",158,2,"toma",TRUE,"80_50",20,50,0.5
"1187",158,4,"manu",TRUE,"80_50",20,50,0.5
"1188",158,2,"gazzer",FALSE,"80_50",20,50,0.5
"1189",159,2,"kreeb",TRUE,"100_30",0,70,0
"1190",159,2,"blicket",TRUE,"100_30",0,70,0
"1191",159,4,"toma",TRUE,"100_30",0,70,0
"1192",159,1,"fep",TRUE,"100_30",0,70,0
"1193",159,1,"dax",TRUE,"100_30",0,70,0
"1194",159,4,"gazzer",TRUE,"100_30",0,70,0
"1195",159,2,"wug",TRUE,"100_30",0,70,0
"1196",159,1,"manu",TRUE,"100_30",0,70,0
"1197",159,4,"kiv",TRUE,"100_30",0,70,0
"1198",160,2,"toma",TRUE,"100_30",0,70,0
"1199",160,2,"manu",TRUE,"100_30",0,70,0
"1200",160,1,"dax",TRUE,"100_30",0,70,0
"1201",160,4,"gazzer",TRUE,"100_30",0,70,0
"1202",160,4,"kiv",TRUE,"100_30",0,70,0
"1203",160,2,"blicket",FALSE,"100_30",0,70,0
"1204",160,1,"kreeb",FALSE,"100_30",0,70,0
"1205",160,1,"wug",TRUE,"100_30",0,70,0
"1206",160,4,"fep",TRUE,"100_30",0,70,0
"1207",161,4,"manu",TRUE,"100_30",0,70,0.5
"1208",161,4,"toma",TRUE,"100_30",0,70,0.5
"1209",161,1,"gazzer",TRUE,"100_30",0,70,0.5
"1210",161,2,"blicket",TRUE,"100_30",0,70,0.5
"1211",161,2,"fep",TRUE,"100_30",0,70,0.5
"1212",161,4,"kiv",TRUE,"100_30",0,70,0.5
"1213",161,1,"dax",TRUE,"100_30",0,70,0.5
"1214",161,1,"wug",TRUE,"100_30",0,70,0.5
"1215",161,2,"kreeb",TRUE,"100_30",0,70,0.5
"1216",162,2,"manu",TRUE,"80_50",20,50,0.5
"1217",162,4,"kiv",TRUE,"80_50",20,50,0.5
"1218",162,4,"blicket",TRUE,"80_50",20,50,0.5
"1219",162,4,"toma",TRUE,"80_50",20,50,0.5
"1220",162,1,"kreeb",FALSE,"80_50",20,50,0.5
"1221",162,2,"gazzer",TRUE,"80_50",20,50,0.5
"1222",162,1,"wug",FALSE,"80_50",20,50,0.5
"1223",162,1,"dax",FALSE,"80_50",20,50,0.5
"1224",162,2,"fep",TRUE,"80_50",20,50,0.5
"1225",163,2,"dax",TRUE,"80_50",20,50,0
"1226",163,2,"blicket",TRUE,"80_50",20,50,0
"1227",163,1,"fep",TRUE,"80_50",20,50,0
"1228",163,1,"manu",TRUE,"80_50",20,50,0
"1229",163,2,"kreeb",TRUE,"80_50",20,50,0
"1230",163,4,"gazzer",TRUE,"80_50",20,50,0
"1231",163,4,"wug",TRUE,"80_50",20,50,0
"1232",163,4,"kiv",TRUE,"80_50",20,50,0
"1233",163,1,"toma",TRUE,"80_50",20,50,0
"1234",164,2,"blicket",TRUE,"80_50",20,50,0.5
"1235",164,4,"kiv",FALSE,"80_50",20,50,0.5
"1236",164,4,"kreeb",FALSE,"80_50",20,50,0.5
"1237",164,4,"toma",TRUE,"80_50",20,50,0.5
"1238",164,2,"dax",FALSE,"80_50",20,50,0.5
"1239",164,1,"gazzer",FALSE,"80_50",20,50,0.5
"1240",164,1,"wug",FALSE,"80_50",20,50,0.5
"1241",164,2,"manu",TRUE,"80_50",20,50,0.5
"1242",164,1,"fep",FALSE,"80_50",20,50,0.5
"1243",165,1,"toma",FALSE,"80_50",20,50,0.5
"1244",165,2,"gazzer",FALSE,"80_50",20,50,0.5
"1245",165,1,"kreeb",TRUE,"80_50",20,50,0.5
"1246",165,2,"dax",TRUE,"80_50",20,50,0.5
"1247",165,4,"kiv",TRUE,"80_50",20,50,0.5
"1248",165,4,"manu",TRUE,"80_50",20,50,0.5
"1249",165,2,"fep",FALSE,"80_50",20,50,0.5
"1250",165,1,"blicket",FALSE,"80_50",20,50,0.5
"1251",165,4,"wug",TRUE,"80_50",20,50,0.5
"1252",166,1,"kreeb",FALSE,"100_30",0,70,2
"1253",166,1,"kiv",TRUE,"100_30",0,70,2
"1254",166,1,"manu",TRUE,"100_30",0,70,2
"1255",166,4,"gazzer",TRUE,"100_30",0,70,2
"1256",166,2,"wug",TRUE,"100_30",0,70,2
"1257",166,4,"dax",TRUE,"100_30",0,70,2
"1258",166,4,"blicket",TRUE,"100_30",0,70,2
"1259",166,2,"fep",FALSE,"100_30",0,70,2
"1260",166,2,"toma",TRUE,"100_30",0,70,2
"1261",167,4,"fep",TRUE,"80_50",20,50,2
"1262",167,1,"kreeb",FALSE,"80_50",20,50,2
"1263",167,2,"dax",TRUE,"80_50",20,50,2
"1264",167,4,"gazzer",TRUE,"80_50",20,50,2
"1265",167,2,"toma",TRUE,"80_50",20,50,2
"1266",167,1,"blicket",FALSE,"80_50",20,50,2
"1267",167,1,"kiv",FALSE,"80_50",20,50,2
"1268",167,2,"manu",TRUE,"80_50",20,50,2
"1269",167,4,"wug",FALSE,"80_50",20,50,2
"1270",169,4,"dax",TRUE,"100_30",0,70,0.5
"1271",169,4,"toma",TRUE,"100_30",0,70,0.5
"1272",169,1,"gazzer",TRUE,"100_30",0,70,0.5
"1273",169,1,"kreeb",TRUE,"100_30",0,70,0.5
"1274",169,1,"wug",TRUE,"100_30",0,70,0.5
"1275",169,4,"kiv",TRUE,"100_30",0,70,0.5
"1276",169,2,"manu",TRUE,"100_30",0,70,0.5
"1277",169,2,"fep",TRUE,"100_30",0,70,0.5
"1278",169,2,"blicket",TRUE,"100_30",0,70,0.5
"1279",170,4,"fep",TRUE,"100_30",0,70,0
"1280",170,4,"toma",TRUE,"100_30",0,70,0
"1281",170,2,"dax",FALSE,"100_30",0,70,0
"1282",170,2,"kiv",TRUE,"100_30",0,70,0
"1283",170,1,"wug",FALSE,"100_30",0,70,0
"1284",170,4,"manu",TRUE,"100_30",0,70,0
"1285",170,2,"gazzer",FALSE,"100_30",0,70,0
"1286",170,1,"blicket",FALSE,"100_30",0,70,0
"1287",170,1,"kreeb",FALSE,"100_30",0,70,0
"1288",173,4,"fep",TRUE,"100_30",0,70,2
"1289",173,2,"kreeb",TRUE,"100_30",0,70,2
"1290",173,4,"manu",TRUE,"100_30",0,70,2
"1291",173,4,"gazzer",TRUE,"100_30",0,70,2
"1292",173,2,"blicket",TRUE,"100_30",0,70,2
"1293",173,1,"kiv",TRUE,"100_30",0,70,2
"1294",173,2,"toma",TRUE,"100_30",0,70,2
"1295",173,1,"dax",TRUE,"100_30",0,70,2
"1296",173,1,"wug",TRUE,"100_30",0,70,2
"1297",174,1,"kiv",TRUE,"80_50",20,50,2
"1298",174,4,"manu",TRUE,"80_50",20,50,2
"1299",174,4,"fep",TRUE,"80_50",20,50,2
"1300",174,2,"kreeb",TRUE,"80_50",20,50,2
"1301",174,1,"gazzer",TRUE,"80_50",20,50,2
"1302",174,4,"dax",TRUE,"80_50",20,50,2
"1303",174,2,"blicket",TRUE,"80_50",20,50,2
"1304",174,1,"toma",TRUE,"80_50",20,50,2
"1305",174,2,"wug",FALSE,"80_50",20,50,2
"1306",175,4,"toma",TRUE,"100_30",0,70,2
"1307",175,4,"gazzer",TRUE,"100_30",0,70,2
"1308",175,2,"wug",TRUE,"100_30",0,70,2
"1309",175,1,"dax",TRUE,"100_30",0,70,2
"1310",175,2,"blicket",TRUE,"100_30",0,70,2
"1311",175,1,"manu",TRUE,"100_30",0,70,2
"1312",175,1,"kiv",FALSE,"100_30",0,70,2
"1313",175,2,"kreeb",TRUE,"100_30",0,70,2
"1314",175,4,"fep",TRUE,"100_30",0,70,2
"1315",176,1,"toma",TRUE,"100_30",0,70,0
"1316",176,2,"kreeb",TRUE,"100_30",0,70,0
"1317",176,4,"kiv",TRUE,"100_30",0,70,0
"1318",176,4,"wug",TRUE,"100_30",0,70,0
"1319",176,1,"manu",TRUE,"100_30",0,70,0
"1320",176,2,"blicket",TRUE,"100_30",0,70,0
"1321",176,2,"fep",TRUE,"100_30",0,70,0
"1322",176,1,"dax",TRUE,"100_30",0,70,0
"1323",176,4,"gazzer",TRUE,"100_30",0,70,0
"1324",178,1,"kiv",FALSE,"100_30",0,70,2
"1325",178,2,"gazzer",TRUE,"100_30",0,70,2
"1326",178,4,"manu",FALSE,"100_30",0,70,2
"1327",178,1,"kreeb",FALSE,"100_30",0,70,2
"1328",178,2,"dax",TRUE,"100_30",0,70,2
"1329",178,4,"toma",TRUE,"100_30",0,70,2
"1330",178,1,"wug",FALSE,"100_30",0,70,2
"1331",178,4,"fep",TRUE,"100_30",0,70,2
"1332",178,2,"blicket",TRUE,"100_30",0,70,2
"1333",179,1,"manu",TRUE,"80_50",20,50,0.5
"1334",179,4,"blicket",TRUE,"80_50",20,50,0.5
"1335",179,2,"wug",TRUE,"80_50",20,50,0.5
"1336",179,1,"toma",TRUE,"80_50",20,50,0.5
"1337",179,1,"fep",TRUE,"80_50",20,50,0.5
"1338",179,2,"gazzer",TRUE,"80_50",20,50,0.5
"1339",179,4,"kreeb",TRUE,"80_50",20,50,0.5
"1340",179,2,"dax",TRUE,"80_50",20,50,0.5
"1341",179,4,"kiv",TRUE,"80_50",20,50,0.5
"1342",180,2,"fep",FALSE,"80_50",20,50,0
"1343",180,2,"wug",TRUE,"80_50",20,50,0
"1344",180,1,"kiv",FALSE,"80_50",20,50,0
"1345",180,4,"toma",TRUE,"80_50",20,50,0
"1346",180,4,"kreeb",FALSE,"80_50",20,50,0
"1347",180,1,"blicket",FALSE,"80_50",20,50,0
"1348",180,2,"dax",FALSE,"80_50",20,50,0
"1349",180,4,"gazzer",FALSE,"80_50",20,50,0
"1350",180,1,"manu",FALSE,"80_50",20,50,0
"1351",181,2,"kreeb",TRUE,"100_30",0,70,2
"1352",181,1,"dax",FALSE,"100_30",0,70,2
"1353",181,2,"toma",TRUE,"100_30",0,70,2
"1354",181,1,"wug",TRUE,"100_30",0,70,2
"1355",181,4,"gazzer",TRUE,"100_30",0,70,2
"1356",181,1,"blicket",TRUE,"100_30",0,70,2
"1357",181,2,"manu",TRUE,"100_30",0,70,2
"1358",181,4,"fep",TRUE,"100_30",0,70,2
"1359",181,4,"kiv",TRUE,"100_30",0,70,2
"1360",182,2,"wug",TRUE,"100_30",0,70,2
"1361",182,1,"kreeb",TRUE,"100_30",0,70,2
"1362",182,4,"kiv",TRUE,"100_30",0,70,2
"1363",182,2,"dax",TRUE,"100_30",0,70,2
"1364",182,2,"gazzer",TRUE,"100_30",0,70,2
"1365",182,4,"manu",TRUE,"100_30",0,70,2
"1366",182,1,"fep",TRUE,"100_30",0,70,2
"1367",182,1,"toma",TRUE,"100_30",0,70,2
"1368",182,4,"blicket",TRUE,"100_30",0,70,2
"1369",183,2,"gazzer",TRUE,"80_50",20,50,2
"1370",183,4,"dax",TRUE,"80_50",20,50,2
"1371",183,4,"blicket",TRUE,"80_50",20,50,2
"1372",183,4,"manu",TRUE,"80_50",20,50,2
"1373",183,2,"fep",TRUE,"80_50",20,50,2
"1374",183,1,"toma",FALSE,"80_50",20,50,2
"1375",183,1,"wug",FALSE,"80_50",20,50,2
"1376",183,1,"kreeb",TRUE,"80_50",20,50,2
"1377",183,2,"kiv",TRUE,"80_50",20,50,2
"1378",184,4,"gazzer",TRUE,"80_50",20,50,2
"1379",184,4,"wug",TRUE,"80_50",20,50,2
"1380",184,1,"kreeb",TRUE,"80_50",20,50,2
"1381",184,2,"blicket",FALSE,"80_50",20,50,2
"1382",184,4,"kiv",TRUE,"80_50",20,50,2
"1383",184,1,"manu",TRUE,"80_50",20,50,2
"1384",184,2,"dax",FALSE,"80_50",20,50,2
"1385",184,1,"fep",TRUE,"80_50",20,50,2
"1386",184,2,"toma",TRUE,"80_50",20,50,2
"1387",185,2,"blicket",TRUE,"80_50",20,50,2
"1388",185,4,"dax",TRUE,"80_50",20,50,2
"1389",185,1,"kreeb",TRUE,"80_50",20,50,2
"1390",185,4,"manu",TRUE,"80_50",20,50,2
"1391",185,1,"gazzer",FALSE,"80_50",20,50,2
"1392",185,1,"wug",TRUE,"80_50",20,50,2
"1393",185,4,"toma",TRUE,"80_50",20,50,2
"1394",185,2,"fep",FALSE,"80_50",20,50,2
"1395",185,2,"kiv",TRUE,"80_50",20,50,2
"1396",186,2,"toma",TRUE,"100_30",0,70,0
"1397",186,4,"dax",TRUE,"100_30",0,70,0
"1398",186,2,"gazzer",TRUE,"100_30",0,70,0
"1399",186,4,"blicket",TRUE,"100_30",0,70,0
"1400",186,1,"kreeb",TRUE,"100_30",0,70,0
"1401",186,2,"wug",TRUE,"100_30",0,70,0
"1402",186,1,"kiv",TRUE,"100_30",0,70,0
"1403",186,4,"manu",TRUE,"100_30",0,70,0
"1404",186,1,"fep",TRUE,"100_30",0,70,0
"1405",188,2,"kiv",TRUE,"100_30",0,70,2
"1406",188,4,"dax",TRUE,"100_30",0,70,2
"1407",188,4,"wug",TRUE,"100_30",0,70,2
"1408",188,1,"kreeb",TRUE,"100_30",0,70,2
"1409",188,2,"gazzer",TRUE,"100_30",0,70,2
"1410",188,4,"manu",TRUE,"100_30",0,70,2
"1411",188,2,"toma",FALSE,"100_30",0,70,2
"1412",188,1,"blicket",FALSE,"100_30",0,70,2
"1413",188,1,"fep",FALSE,"100_30",0,70,2
"1414",189,1,"manu",FALSE,"80_50",20,50,0
"1415",189,1,"kiv",TRUE,"80_50",20,50,0
"1416",189,4,"blicket",TRUE,"80_50",20,50,0
"1417",189,4,"gazzer",TRUE,"80_50",20,50,0
"1418",189,2,"fep",TRUE,"80_50",20,50,0
"1419",189,1,"kreeb",FALSE,"80_50",20,50,0
"1420",189,2,"toma",TRUE,"80_50",20,50,0
"1421",189,4,"wug",TRUE,"80_50",20,50,0
"1422",189,2,"dax",TRUE,"80_50",20,50,0
"1423",190,1,"fep",TRUE,"100_30",0,70,0.5
"1424",190,2,"gazzer",TRUE,"100_30",0,70,0.5
"1425",190,4,"blicket",TRUE,"100_30",0,70,0.5
"1426",190,1,"kiv",FALSE,"100_30",0,70,0.5
"1427",190,2,"dax",TRUE,"100_30",0,70,0.5
"1428",190,2,"manu",TRUE,"100_30",0,70,0.5
"1429",190,4,"wug",TRUE,"100_30",0,70,0.5
"1430",190,4,"toma",TRUE,"100_30",0,70,0.5
"1431",190,1,"kreeb",FALSE,"100_30",0,70,0.5
"1432",191,4,"wug",TRUE,"80_50",20,50,2
"1433",191,1,"manu",FALSE,"80_50",20,50,2
"1434",191,2,"toma",TRUE,"80_50",20,50,2
"1435",191,1,"fep",FALSE,"80_50",20,50,2
"1436",191,4,"kiv",TRUE,"80_50",20,50,2
"1437",191,2,"kreeb",FALSE,"80_50",20,50,2
"1438",191,1,"gazzer",TRUE,"80_50",20,50,2
"1439",191,2,"blicket",TRUE,"80_50",20,50,2
"1440",191,4,"dax",TRUE,"80_50",20,50,2
"1441",192,4,"fep",TRUE,"80_50",20,50,2
"1442",192,4,"toma",TRUE,"80_50",20,50,2
"1443",192,1,"manu",FALSE,"80_50",20,50,2
"1444",192,2,"dax",TRUE,"80_50",20,50,2
"1445",192,1,"gazzer",FALSE,"80_50",20,50,2
"1446",192,4,"wug",TRUE,"80_50",20,50,2
"1447",192,1,"blicket",FALSE,"80_50",20,50,2
"1448",192,2,"kiv",FALSE,"80_50",20,50,2
"1449",192,2,"kreeb",TRUE,"80_50",20,50,2
"1450",193,4,"blicket",TRUE,"80_50",20,50,2
"1451",193,2,"gazzer",TRUE,"80_50",20,50,2
"1452",193,2,"dax",TRUE,"80_50",20,50,2
"1453",193,1,"kiv",TRUE,"80_50",20,50,2
"1454",193,4,"manu",TRUE,"80_50",20,50,2
"1455",193,2,"toma",TRUE,"80_50",20,50,2
"1456",193,4,"wug",TRUE,"80_50",20,50,2
