"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped"
"588",22,4,1,"10:42:15","blicket",21,"Perfect","blicket","12",3883,80,"2025-600.jpg","2025-600.jpg","game","blicket","label","80_50",NA,1,0
"589",22,1,1,"10:42:23","kreeb",22,"Perfect","kreeb","12",4532,80,"2009-600.jpg","2009-600.jpg","game","kreeb","label","80_50",NA,1,0
"590",22,4,1,"10:42:30","toma",23,"Perfect","toma","12",4603,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"591",22,1,1,"10:42:38","kreeb",24,"Perfect","kreeb","12",5092,80,"2009-600.jpg","2009-600.jpg","game","kreeb","label","80_50",NA,1,0
"592",22,2,1,"10:42:47","kiv",25,"Perfect","kiv","12",5784,80,"2056-600.jpg","2056-600.jpg","game","kiv","label","80_50",NA,1,0
"593",22,4,1,"10:42:57","toma",26,"Perfect","toma","12",5133,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"594",22,4,1,"10:43:06","manu",27,"Perfect","manu","12",4344,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,0
"595",23,4,1,"11:56:04","kiv",1,"Perfect","kiv","141",5923,100,"2009-600.jpg","2009-600.jpg","game","kiv","label","100_30",NA,1,0
"596",23,2,1,"11:56:14","kreeb",2,"Perfect","kreeb","141",5220,100,"2002-600.jpg","2002-600.jpg","game","kreeb","label","100_30",NA,1,0
"597",23,2,1,"11:56:44","fep",3,"Perfect","","141",24784,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","fep",1,0
"598",23,2,1,"11:56:53","manu",4,"Perfect","manu","141",3934,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"599",23,4,1,"11:57:00","blicket",5,"Perfect","blicket","141",4433,100,"2001-600.jpg","2001-600.jpg","game","blicket","label","100_30",NA,1,0
"600",23,4,1,"11:57:08","kiv",6,"Perfect","kiv","141",3772,100,"2009-600.jpg","2009-600.jpg","game","kiv","label","100_30",NA,1,0
"601",23,2,1,"11:57:24","fep",7,"Perfect","","141",13035,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","fep",1,0
"602",23,1,1,"11:57:32","dax",8,"Perfect","dax","141",3331,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"603",23,1,1,"11:57:40","gazzer",9,"Perfect","gazzer","141",4272,100,"2025-600.jpg","2025-600.jpg","game","gazzer","label","100_30",NA,1,0
"604",23,2,1,"11:57:46","kreeb",10,"Perfect","kreeb","141",4021,100,"2002-600.jpg","2002-600.jpg","game","kreeb","label","100_30",NA,1,0
"605",23,1,1,"11:57:55","wug",11,"Perfect","wug","141",4120,100,"2007-600.jpg","2007-600.jpg","game","wug","label","100_30",NA,1,0
"606",23,1,1,"11:58:02","gazzer",12,"Perfect","gazzer","141",4042,100,"2025-600.jpg","2025-600.jpg","game","gazzer","label","100_30",NA,1,0
"607",23,2,1,"11:58:12","kreeb",13,"Perfect","kreeb","141",4561,100,"2002-600.jpg","2002-600.jpg","game","kreeb","label","100_30",NA,1,0
"608",23,4,1,"11:58:19","toma",14,"Perfect","toma","141",3803,100,"2006-600.jpg","2006-600.jpg","game","toma","label","100_30",NA,1,0
"609",23,1,1,"11:58:29","gazzer",15,"Perfect","gazzer","141",4430,100,"2025-600.jpg","2025-600.jpg","game","gazzer","label","100_30",NA,1,0
"610",23,1,1,"11:58:37","dax",16,"Perfect","dax","141",3663,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"611",23,4,1,"11:58:44","toma",17,"Perfect","toma","141",3782,100,"2006-600.jpg","2006-600.jpg","game","toma","label","100_30",NA,1,0
"612",23,1,1,"11:58:53","wug",18,"Perfect","wug","141",3893,100,"2007-600.jpg","2007-600.jpg","game","wug","label","100_30",NA,1,0
"613",23,2,1,"11:58:59","manu",19,"Perfect","manu","141",3842,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"614",23,4,1,"11:59:08","blicket",20,"Perfect","blicket","141",4672,100,"2001-600.jpg","2001-600.jpg","game","blicket","label","100_30",NA,1,0
"615",23,4,1,"11:59:15","kiv",21,"Perfect","kiv","141",4151,100,"2009-600.jpg","2009-600.jpg","game","kiv","label","100_30",NA,1,0
"616",23,4,1,"11:59:22","toma",22,"Perfect","toma","141",4461,100,"2006-600.jpg","2006-600.jpg","game","toma","label","100_30",NA,1,0
"617",23,1,1,"11:59:31","dax",23,"Perfect","dax","141",3611,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"618",23,2,1,"11:59:39","manu",24,"Perfect","manu","141",3611,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"619",23,2,1,"11:59:46","fep",25,"Perfect","","141",3668,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","fep",1,0
"620",23,4,1,"11:59:56","blicket",26,"Perfect","blicket","141",4572,100,"2001-600.jpg","2001-600.jpg","game","blicket","label","100_30",NA,1,0
"621",23,1,1,"12:00:04","wug",27,"Perfect","wug","141",3781,100,"2007-600.jpg","2007-600.jpg","game","wug","label","100_30",NA,1,0
"622",24,4,1,"12:08:30","gazzer",1,"Perfect","gazzer","20",13105,80,"2025-600.jpg","2025-600.jpg","game","gazzer","label","80_50",NA,1,1
"623",24,2,1,"12:08:43","toma",2,"Perfect","toma","20",7752,80,"2023-600.jpg","2023-600.jpg","game","toma","label","80_50",NA,1,1
"624",24,1,0,"12:09:00","fep",3,"Perfect","","20",14768,-20,"2007-600.jpg","2009-600.jpg","game","thespikey","label","80_50",NA,0,1
"625",24,4,1,"12:09:11","wug",4,"Perfect","wug","20",4392,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,1
"626",24,2,1,"12:09:23","kreeb",5,"Perfect","kreeb","20",4857,80,"2006-600.jpg","2006-600.jpg","game","kreeb","label","80_50",NA,1,1
"627",24,1,0,"12:09:33","fep",6,"Perfect","","20",6873,-20,"2056-600.jpg","2009-600.jpg","game","spikey","label","80_50",NA,0,1
"628",24,1,1,"12:09:42","blicket",7,"Perfect","blicket","20",5839,80,"2005-600.jpg","2005-600.jpg","game","blicket","label","80_50",NA,1,1
"629",24,2,1,"12:10:04","kiv",8,"Perfect","kiv","20",13824,80,"2056-600.jpg","2056-600.jpg","game","kiv","label","80_50",NA,1,1
"630",24,4,1,"12:10:12","gazzer",9,"Perfect","gazzer","20",2456,80,"2025-600.jpg","2025-600.jpg","game","gazzer","label","80_50",NA,1,1
"631",24,1,1,"12:10:21","dax",10,"Perfect","dax","20",3560,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,1
"632",24,4,1,"12:10:27","wug",11,"Perfect","wug","20",3168,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,1
"633",24,1,1,"12:10:36","blicket",12,"Perfect","blicket","20",4464,80,"2005-600.jpg","2005-600.jpg","game","blicket","label","80_50",NA,1,1
"634",24,4,1,"12:10:45","manu",13,"Perfect","manu","20",3672,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,1
"635",24,4,1,"12:10:50","gazzer",14,"Perfect","gazzer","20",2992,80,"2025-600.jpg","2025-600.jpg","game","gazzer","label","80_50",NA,1,1
"636",24,2,1,"12:11:02","toma",15,"Perfect","toma","20",3945,80,"2023-600.jpg","2023-600.jpg","game","toma","label","80_50",NA,1,1
"637",24,1,1,"12:11:18","fep",16,"Perfect","fep","20",12816,80,"2009-600.jpg","2009-600.jpg","game","fip","label","80_50",NA,0,1
"638",24,4,1,"12:11:27","manu",17,"Perfect","manu","20",3496,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,1
"639",24,2,1,"12:11:35","kreeb",18,"Perfect","kreeb","20",3625,80,"2006-600.jpg","2006-600.jpg","game","freeb","label","80_50",NA,1,1
"640",24,1,1,"12:11:47","dax",19,"Perfect","dax","20",6865,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,1
"641",24,2,1,"12:12:01","kreeb",20,"Perfect","kreeb","20",3633,80,"2006-600.jpg","2006-600.jpg","game","kreeb","label","80_50",NA,1,1
"642",24,2,1,"12:12:08","toma",21,"Perfect","toma","20",2896,80,"2023-600.jpg","2023-600.jpg","game","toma","label","80_50",NA,1,1
"643",24,1,1,"12:12:16","blicket",22,"Perfect","blicket","20",4903,80,"2005-600.jpg","2005-600.jpg","game","blicket","label","80_50",NA,1,1
"644",24,1,1,"12:12:23","dax",23,"Perfect","dax","20",2824,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,1
"645",24,4,1,"12:12:30","manu",24,"Perfect","manu","20",2929,80,"2002-600.jpg","2002-600.jpg","game","manu","label","80_50",NA,1,1
"646",24,2,1,"12:12:45","kiv",25,"Perfect","kiv","20",9248,80,"2056-600.jpg","2056-600.jpg","game","kiv","label","80_50",NA,1,1
"647",24,4,1,"12:12:51","wug",26,"Perfect","wug","20",2521,80,"2007-600.jpg","2007-600.jpg","game","wug","label","80_50",NA,1,1
"648",24,2,1,"12:12:57","kiv",27,"Perfect","kiv","20",3192,80,"2056-600.jpg","2056-600.jpg","game","kiv","label","80_50",NA,1,1
"649",25,2,1,"8:42:07","kreeb",1,"Half","","65",31204,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kreeb",0,0
"650",25,4,0,"8:42:22","manu",2,"Half","manu","65",10526,-20,"2002-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0
"651",25,4,1,"8:42:39","blicket",3,"Half","blicket","65",10402,80,"2006-600.jpg","2006-600.jpg","game","blicket","label","80_50",NA,1,0
"652",25,2,1,"8:42:51","dax",4,"Half","","65",7370,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","dax",0,0
"653",25,4,1,"8:43:09","manu",5,"Half","manu","65",12241,30,"2007-600.jpg","2007-600.jpg","game","manu","label_click","80_50","manu",1,0
"654",25,2,1,"8:43:19","kreeb",6,"Half","","65",5497,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kreeb",0,0
"655",25,4,1,"8:43:32","wug",7,"Half","wug","65",9677,30,"2009-600.jpg","2009-600.jpg","game","wug","label_click","80_50","wug",1,0
"656",25,1,1,"8:44:43","gazzer",8,"Half","","65",67773,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",0,0
"657",25,1,1,"8:44:52","kiv",9,"Half","","65",4243,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"658",25,2,1,"8:44:59","dax",10,"Half","","65",3931,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","dax",0,0
"659",25,2,1,"8:45:37","toma",11,"Half","","65",34879,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","toma",1,0
"660",25,1,1,"8:45:44","fep",12,"Half","","65",3713,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","fep",0,0
"661",25,2,1,"8:46:12","toma",13,"Half","","65",22923,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","toma",1,0
"662",25,2,1,"8:46:22","dax",14,"Half","","65",5527,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","dax",0,0
"663",25,4,1,"8:46:35","wug",15,"Half","wug","65",8706,80,"2009-600.jpg","2009-600.jpg","game","wug","label","80_50",NA,1,0
"664",25,2,1,"8:46:47","kreeb",16,"Half","","65",5349,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","kreeb",0,0
"665",25,4,1,"8:47:00","blicket",17,"Half","blicket","65",9741,80,"2006-600.jpg","2006-600.jpg","game","blicket","label","80_50",NA,1,0
"666",25,1,1,"8:47:12","fep",18,"Half","","65",6342,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","fep",0,0
"667",25,1,1,"8:47:20","gazzer",19,"Half","","65",4442,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",0,0
"668",25,2,1,"8:47:36","toma",20,"Half","","65",12955,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","toma",1,0
"669",25,4,1,"8:47:54","manu",21,"Half","manu","65",14259,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0
"670",25,1,1,"8:48:34","kiv",22,"Half","","65",32649,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"671",25,4,1,"8:48:47","blicket",23,"Half","blicket","65",9630,80,"2006-600.jpg","2006-600.jpg","game","blicket","label","80_50",NA,1,0
"672",25,1,1,"8:48:55","gazzer",24,"Half","","65",3779,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",0,0
"673",25,1,1,"8:49:03","kiv",25,"Half","","65",5640,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"674",25,4,1,"8:49:15","wug",26,"Half","wug","65",8293,80,"2009-600.jpg","2009-600.jpg","game","wug","label","80_50",NA,1,0
"675",25,1,1,"8:49:26","fep",27,"Half","","65",4810,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","fep",0,0
"676",26,4,1,"11:56:37","dax",1,"Perfect","dax","131",9622,100,"2056-600.jpg","2056-600.jpg","game","dax","label","100_30",NA,1,0
"677",26,2,1,"11:56:46","toma",2,"Perfect","toma","131",4746,100,"2001-600.jpg","2001-600.jpg","game","toma","label","100_30",NA,1,0
"678",26,1,1,"11:56:59","wug",3,"Perfect","","131",6025,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","wug",0,0
"679",26,2,1,"11:57:08","kreeb",4,"Perfect","","131",4424,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","kreeb",0,0
"680",26,4,1,"11:57:18","dax",5,"Perfect","dax","131",4649,100,"2056-600.jpg","2056-600.jpg","game","dax","label","100_30",NA,1,0
"681",26,1,1,"11:57:32","blicket",6,"Perfect","blicket","131",11530,100,"2009-600.jpg","2009-600.jpg","game","bicket","label","100_30",NA,1,0
"682",26,1,1,"11:57:48","gazzer",7,"Perfect","","131",9971,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","gazzer",1,0
"683",26,4,1,"11:57:56","manu",8,"Perfect","manu","131",4195,100,"2025-600.jpg","2025-600.jpg","game","manu","label","100_30",NA,1,0
"684",26,2,1,"11:58:14","toma",9,"Perfect","toma","131",12493,100,"2001-600.jpg","2001-600.jpg","game","toma","label","100_30",NA,1,0
"685",26,1,1,"11:58:29","blicket",10,"Perfect","blicket","131",5157,100,"2009-600.jpg","2009-600.jpg","game","bicket","label","100_30",NA,1,0
"686",26,4,1,"11:58:36","dax",11,"Perfect","dax","131",3141,100,"2056-600.jpg","2056-600.jpg","game","dax","label","100_30",NA,1,0
"687",26,2,1,"11:58:46","fep",12,"Perfect","fep","131",4455,100,"2002-600.jpg","2002-600.jpg","game","fep","label","100_30",NA,1,0
"688",26,2,1,"11:58:52","kreeb",13,"Perfect","","131",3761,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","kreeb",0,0
"689",26,2,1,"11:58:59","fep",14,"Perfect","fep","131",4261,100,"2002-600.jpg","2002-600.jpg","game","fep","label","100_30",NA,1,0
"690",26,4,1,"11:59:30","kiv",15,"Perfect","","131",27785,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","kiv",1,0
"691",26,1,1,"11:59:38","gazzer",16,"Perfect","","131",3770,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","gazzer",1,0
"692",26,4,1,"11:59:47","manu",17,"Perfect","manu","131",3970,100,"2025-600.jpg","2025-600.jpg","game","manu","label","100_30",NA,1,0
"693",26,2,1,"11:59:55","toma",18,"Perfect","toma","131",4457,100,"2001-600.jpg","2001-600.jpg","game","toma","label","100_30",NA,1,0
"694",26,4,1,"12:00:05","kiv",19,"Perfect","","131",4233,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","kiv",1,0
"695",26,2,1,"12:00:11","fep",20,"Perfect","fep","131",4136,100,"2002-600.jpg","2002-600.jpg","game","fep","label","100_30",NA,1,0
"696",26,4,1,"12:00:19","manu",21,"Perfect","manu","131",3534,100,"2025-600.jpg","2025-600.jpg","game","manu","label","100_30",NA,1,0
"697",26,1,1,"12:00:28","blicket",22,"Perfect","blicket","131",5542,100,"2009-600.jpg","2009-600.jpg","game","bicket","label","100_30",NA,1,0
"698",26,1,1,"12:00:36","gazzer",23,"Perfect","","131",3613,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","gazzer",1,0
"699",26,1,1,"12:00:42","wug",24,"Perfect","","131",3272,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","wug",0,0
"700",26,2,1,"12:00:48","kreeb",25,"Perfect","","131",2865,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","kreeb",0,0
"701",26,4,1,"12:00:57","kiv",26,"Perfect","","131",3516,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","kiv",1,0
"702",26,1,1,"12:01:06","wug",27,"Perfect","","131",3863,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","wug",0,0
"703",27,4,1,"11:34:47","gazzer",1,"Perfect","gazzer","16",5688,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"704",27,4,1,"11:34:55","wug",2,"Perfect","wug","16",2984,80,"2001-600.jpg","2001-600.jpg","game","wug","label","80_50",NA,1,0
"705",27,1,1,"11:35:38","blicket",3,"Perfect","","16",38064,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","blicket",0,0
"706",27,4,1,"11:35:46","gazzer",4,"Perfect","gazzer","16",3592,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"707",27,1,1,"11:35:52","toma",5,"Perfect","","16",3232,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","toma",0,0
"708",27,1,1,"11:35:58","blicket",6,"Perfect","","16",2480,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","blicket",0,0
"709",27,2,1,"11:36:03","kiv",7,"Perfect","","16",3727,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"710",27,1,1,"11:36:08","kreeb",8,"Perfect","","16",1816,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kreeb",0,0
"711",27,2,1,"11:36:14","kiv",9,"Perfect","","16",2081,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"712",27,2,1,"11:36:31","fep",10,"Perfect","fep","16",14824,80,"2002-600.jpg","2002-600.jpg","game","fep","label","80_50",NA,1,0
"713",27,4,1,"11:36:38","wug",11,"Perfect","wug","16",2745,80,"2001-600.jpg","2001-600.jpg","game","wug","label","80_50",NA,1,0
"714",27,4,1,"11:36:44","manu",12,"Perfect","manu","16",3800,80,"2056-600.jpg","2056-600.jpg","game","manu","label","80_50",NA,1,0
"715",27,2,1,"11:36:53","dax",13,"Perfect","","16",4905,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","dax",0,0
"716",27,4,1,"11:37:00","manu",14,"Perfect","manu","16",3428,80,"2056-600.jpg","2056-600.jpg","game","manu","label","80_50",NA,1,0
"717",27,4,1,"11:37:06","gazzer",15,"Perfect","gazzer","16",3272,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"718",27,1,1,"11:37:12","toma",16,"Perfect","","16",3584,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","toma",0,0
"719",27,1,1,"11:37:16","blicket",17,"Perfect","","16",2121,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","blicket",0,0
"720",27,4,1,"11:37:22","manu",18,"Perfect","manu","16",3064,80,"2056-600.jpg","2056-600.jpg","game","manu","label","80_50",NA,1,0
"721",27,2,1,"11:37:30","fep",19,"Perfect","fep","16",3055,80,"2002-600.jpg","2002-600.jpg","game","fep","label","80_50",NA,1,0
"722",27,1,1,"11:37:36","toma",20,"Perfect","","16",1761,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","toma",0,0
"723",27,1,1,"11:37:42","kreeb",21,"Perfect","","16",1944,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kreeb",0,0
"724",27,4,1,"11:37:49","wug",22,"Perfect","wug","16",3488,80,"2001-600.jpg","2001-600.jpg","game","wug","label","80_50",NA,1,0
"725",27,2,1,"11:37:54","kiv",23,"Perfect","","16",2008,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kiv",1,0
"726",27,2,1,"11:37:58","dax",24,"Perfect","","16",1832,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","dax",0,0
"727",27,1,1,"11:38:01","kreeb",25,"Perfect","","16",1624,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kreeb",0,0
"728",27,2,1,"11:38:09","fep",26,"Perfect","fep","16",3544,80,"2002-600.jpg","2002-600.jpg","game","fep","label","80_50",NA,1,0
"729",27,2,1,"11:38:12","dax",27,"Perfect","","16",1576,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","dax",0,0
"730",28,4,1,"10:06:16","fep",1,"Half","fep","176",22513,100,"2009-600.jpg","2009-600.jpg","game","feb","label","100_30",NA,1,0
"731",28,2,1,"10:06:26","toma",2,"Half","toma","176",5191,100,"2007-600.jpg","2007-600.jpg","game","toma","label","100_30",NA,1,0
"732",28,4,1,"10:06:39","kreeb",3,"Half","","176",6116,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",1,0
"733",28,1,1,"10:06:50","wug",4,"Half","","176",8281,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","wug",0,0
"734",28,4,1,"10:06:59","fep",5,"Half","fep","176",4441,100,"2009-600.jpg","2009-600.jpg","game","feb","label","100_30",NA,1,0
"735",28,1,1,"10:07:10","wug",6,"Half","","176",7683,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","wug",0,0
"736",28,1,1,"10:07:16","blicket",7,"Half","","176",3471,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","blicket",0,0
"737",28,2,1,"10:07:25","toma",8,"Half","toma","176",4005,100,"2007-600.jpg","2007-600.jpg","game","toma","label","100_30",NA,1,0
"738",28,2,0,"10:07:32","manu",9,"Half","manu","176",5139,0,"2023-600.jpg","2005-600.jpg","game","manu","label","100_30",NA,1,0
"739",28,2,1,"10:07:41","toma",10,"Half","toma","176",3388,100,"2007-600.jpg","2007-600.jpg","game","toma","label","100_30",NA,1,0
"740",28,2,1,"10:07:50","kiv",11,"Half","","176",3644,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kiv",0,0
"741",28,2,0,"10:07:58","manu",12,"Half","manu","176",3362,0,"2023-600.jpg","2005-600.jpg","game","manu","label","100_30",NA,1,0
"742",28,1,1,"10:08:04","wug",13,"Half","","176",2824,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","wug",0,0
"743",28,4,1,"10:08:11","kreeb",14,"Half","","176",3098,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",1,0
"744",28,1,1,"10:08:17","blicket",15,"Half","","176",3113,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","blicket",0,0
"745",28,4,1,"10:08:24","kreeb",16,"Half","","176",2916,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",1,0
"746",28,1,1,"10:08:32","dax",17,"Half","","176",4465,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","dax",0,0
"747",28,4,1,"10:08:46","gazzer",18,"Half","","176",11246,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","gazzer",1,0
"748",28,4,1,"10:08:54","fep",19,"Half","fep","176",2944,100,"2009-600.jpg","2009-600.jpg","game","feb","label","100_30",NA,1,0
"749",28,1,1,"10:08:59","blicket",20,"Half","","176",2945,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","blicket",0,0
"750",28,1,1,"10:09:05","dax",21,"Half","","176",2384,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","dax",0,0
"751",28,4,1,"10:09:13","gazzer",22,"Half","","176",5261,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","gazzer",1,0
"752",28,1,1,"10:09:20","dax",23,"Half","","176",2275,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","dax",0,0
"753",28,2,1,"10:09:28","kiv",24,"Half","","176",3661,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kiv",0,0
"754",28,4,1,"10:09:34","gazzer",25,"Half","","176",3994,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","gazzer",1,0
"755",28,2,1,"10:09:41","manu",26,"Half","","176",3835,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","manu",1,0
"756",28,2,1,"10:09:49","kiv",27,"Half","","176",2433,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kiv",0,0
"757",29,4,1,"11:38:40","gazzer",1,"Half","","57",10934,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"758",29,4,1,"11:38:52","kreeb",2,"Half","","57",6725,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"759",29,1,1,"11:39:02","fep",3,"Half","","57",5493,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","fep",0,0
"760",29,4,1,"11:39:11","gazzer",4,"Half","","57",5232,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"761",29,1,1,"11:39:20","dax",5,"Half","","57",4175,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","dax",0,0
"762",29,2,1,"11:39:30","wug",6,"Half","","57",4948,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0
"763",29,1,1,"11:39:41","blicket",7,"Half","","57",4791,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","blicket",1,0
"764",29,2,1,"11:39:52","manu",8,"Half","","57",5583,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"765",29,1,1,"11:40:04","dax",9,"Half","","57",5198,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","dax",0,0
"766",29,4,1,"11:40:14","toma",10,"Half","","57",4882,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"767",29,1,1,"11:40:23","dax",11,"Half","","57",5024,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","dax",0,0
"768",29,2,1,"11:40:35","kiv",12,"Half","","57",5577,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kiv",1,0
"769",29,4,1,"11:40:48","toma",13,"Half","","57",6348,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","toma",1,0
"770",29,2,1,"11:40:57","wug",14,"Half","","57",4265,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0
"771",29,1,1,"11:41:06","blicket",15,"Half","","57",4953,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","blicket",1,0
"772",29,2,1,"11:41:16","kiv",16,"Half","","57",4460,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","kiv",1,0
"773",29,1,1,"11:41:27","blicket",17,"Half","","57",5924,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","blicket",1,0
